school_name,name,left_over_total,offered,leftover_rate
Weyanoke Elementary,Orange(6 Slices per 1/2 cup),130,382,34.031413612565444
Weyanoke Elementary,Mandarin Orange Parfait(Parfait),22,68,32.35294117647059
Weyanoke Elementary,Golden Delicious Apple(Each),137,464,29.52586206896552
Weyanoke Elementary,Egg and American Cheese on Bagel(Sandwich),68,238,28.57142857142857
Weyanoke Elementary,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",51,185,27.56756756756757
Weyanoke Elementary,Strawberry Parfait(Parfait),3,11,27.27272727272727
Weyanoke Elementary,Orange Tangerine Juice(Each),937,3436,27.270081490104776
Weyanoke Elementary,Egg and American Cheese on English Muffin(Sandwich),19,92,20.652173913043477
Weyanoke Elementary,Natural Grape Jam(Packet),62,301,20.59800664451827
Weyanoke Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",184,939,19.59531416400426
Weyanoke Elementary,Fat Free White Milk(Each),42,215,19.53488372093023
Weyanoke Elementary,Cinnamon Chex Cereal(Each),155,840,18.452380952380953
Weyanoke Elementary,1% White Milk(Each),510,2880,17.708333333333336
Weyanoke Elementary,Cream Cheese(Each),110,654,16.819571865443425
Weyanoke Elementary,Mini Maple Waffles(Package),20,120,16.666666666666664
Weyanoke Elementary,Peach Parfait(Parfait),1,6,16.666666666666664
Weyanoke Elementary,"Lactose Free, White Milk(Each)",8,51,15.686274509803921
Weyanoke Elementary,"Parfait, Triple Berry(Parfait)",13,83,15.66265060240964
Weyanoke Elementary,Applesauce(1/2 Cup),14,92,15.217391304347828
Weyanoke Elementary,Blueberry Parfait(Parfait),7,49,14.285714285714285
Weyanoke Elementary,Mini Maple Pancakes(Package),347,2602,13.335895465026903
Weyanoke Elementary,Apple Cinnamon Bread (Grain for entree)(1 square),16,123,13.008130081300814
Weyanoke Elementary,Banana(Each),36,321,11.214953271028037
Weyanoke Elementary,Blueberry Chex Cereal(Each),61,545,11.192660550458717
Weyanoke Elementary,Honey Cheerios Cereal(Each),64,596,10.738255033557047
Weyanoke Elementary,"Frozen Berry, Triple Berry Blend(1/2 cup (thawed))",10,137,7.2992700729927
Weyanoke Elementary,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),30,419,7.159904534606206
Weyanoke Elementary,"Bread, English Muffin, WG(Each)",7,134,5.223880597014925
Weyanoke Elementary,Apple Juice(Each),129,3518,3.6668561682774303
Weyanoke Elementary,Bagel(Bagel),19,654,2.90519877675841
Weyanoke Elementary,Chicken Tenders(3 tenders),7,295,2.3728813559322033
Weyanoke Elementary,IW Applesauce Cup(Each),2,211,0.9478672985781991
Weyanoke Elementary,"Bread, Hamburger Bun(Bun)",0,121,0.0
Weyanoke Elementary,Chicken & Biscuit Sandwich(Sandwich),0,216,0.0
Weyanoke Elementary,Chilled Mandarin Oranges(1/2 cup (drained)),0,151,0.0
Weyanoke Elementary,Chilled Peaches(1/2 cup (drained)),0,123,0.0
Weyanoke Elementary,"Egg, Hard Boiled, Bulk pouch(Each)",0,15,0.0
Weyanoke Elementary,"Milk, Lactose Free,  Fat Free, Shelf-Stable(Each)",0,10,0.0
Weyanoke Elementary,Oat Milk(Each),0,2,0.0
Weyanoke Elementary,Orange Slices(3 slices per 1/4 cup),0,113,0.0
Weyanoke Elementary,Turkey Sausage Breakfast Biscuit(Sandwich),0,36,0.0
Weyanoke Elementary,Whole Strawberries(1/2 cup thawed),0,37,0.0
Weyanoke Elementary,Whole Wheat Dinner Roll(2 rolls),0,44,0.0
White Oaks Elementary,Orange(6 Slices per 1/2 cup),70,170,41.17647058823529
White Oaks Elementary,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",20,50,40.0
White Oaks Elementary,Biscuit(Biscuit),6,15,40.0
White Oaks Elementary,Cinnamon Chex Cereal(Each),94,240,39.166666666666664
White Oaks Elementary,String Cheese(1 Stick),70,235,29.78723404255319
White Oaks Elementary,Blueberry Chex Cereal(Each),47,161,29.19254658385093
White Oaks Elementary,Fat Free White Milk(Each),117,410,28.536585365853657
White Oaks Elementary,Natural Grape Jam(Packet),32,113,28.31858407079646
White Oaks Elementary,Orange Tangerine Juice(Each),233,841,27.705112960760996
White Oaks Elementary,Strawberry Parfait(Parfait),16,59,27.11864406779661
White Oaks Elementary,Honey Cheerios Cereal(Each),107,435,24.597701149425287
White Oaks Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",71,320,22.1875
White Oaks Elementary,Blueberry Bread(1 square),31,140,22.142857142857142
White Oaks Elementary,Mandarin Orange Parfait(Parfait),21,107,19.626168224299064
White Oaks Elementary,Red Delicious Apple(Each - serving),46,240,19.166666666666668
White Oaks Elementary,Chicken & Biscuit Sandwich(Sandwich),32,210,15.238095238095239
White Oaks Elementary,Egg and American Cheese on Biscuit(Sandwich),3,30,10.0
White Oaks Elementary,Golden Delicious Apple(Each),2,20,10.0
White Oaks Elementary,1% White Milk(Each),62,680,9.117647058823529
White Oaks Elementary,Mini Maple Pancakes(Package),91,1017,8.947885939036382
White Oaks Elementary,Turkey Sausage Breakfast Biscuit(Sandwich),8,98,8.16326530612245
White Oaks Elementary,Bagel(Bagel),4,51,7.8431372549019605
White Oaks Elementary,Blueberry Muffin Top(Muffin Top),8,102,7.8431372549019605
White Oaks Elementary,Cream Cheese(Each),4,51,7.8431372549019605
White Oaks Elementary,Apple Juice(Each),112,1818,6.16061606160616
White Oaks Elementary,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),3,80,3.75
White Oaks Elementary,Banana(Each),4,125,3.2
White Oaks Elementary,Applesauce(1/2 Cup),0,67,0.0
White Oaks Elementary,Blueberry Bread(1oz Grain (1/64 Baked Pan)),0,30,0.0
White Oaks Elementary,Bottled Water(Bottle),0,3,0.0
White Oaks Elementary,Chilled Mandarin Oranges(1/2 cup (drained)),0,14,0.0
White Oaks Elementary,Chilled Peaches(1/2 cup (drained)),0,115,0.0
White Oaks Elementary,Chilled Pineapple(1/2 cup),0,83,0.0
White Oaks Elementary,"Lactose Free, White Milk(Each)",0,21,0.0
White Oaks Elementary,Orange Slices(3 slices per 1/4 cup),0,86,0.0
White Oaks Elementary,Strawberry & Banana Yogurt Power Pack(Power Packs),0,4,0.0
Whitman Middle School,Fat Free White Milk(Each),1870,2035,91.8918918918919
Whitman Middle School,1% White Milk(Each),1542,1758,87.71331058020478
Whitman Middle School,Golden Delicious Apple(Each),53,70,75.71428571428571
Whitman Middle School,1% Unflavored Shelf-Stable Milk(Each),60,91,65.93406593406593
Whitman Middle School,Red Delicious Apple(Each - serving),271,437,62.013729977116704
Whitman Middle School,Biscuit(Biscuit),20,40,50.0
Whitman Middle School,Apple Slices(3 slices per 1/4 cup),111,366,30.327868852459016
Whitman Middle School,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",60,200,30.0
Whitman Middle School,Natural Breakfast Syrup(Each),74,273,27.106227106227106
Whitman Middle School,Natural Grape Jam(Packet),150,596,25.16778523489933
Whitman Middle School,"Apple Slices(3 slices, 1/4 cup)",24,110,21.818181818181817
Whitman Middle School,Orange Tangerine Juice(Each),630,2940,21.428571428571427
Whitman Middle School,"Sandwich, Turkey & Cheese(sandwich)",48,395,12.151898734177214
Whitman Middle School,Mandarin Orange Parfait(Parfait),24,212,11.320754716981133
Whitman Middle School,Egg and American Cheese on Bagel(Sandwich),36,516,6.976744186046512
Whitman Middle School,Apple Juice(Each),180,2940,6.122448979591836
Whitman Middle School,Egg and American Cheese on Biscuit(Sandwich),9,239,3.765690376569038
Whitman Middle School,Cream Cheese(Each),3,85,3.5294117647058822
Whitman Middle School,Bagel(Bagel),16,621,2.576489533011272
Whitman Middle School,Cinnamon Chex Cereal(Each),2,471,0.42462845010615713
Whitman Middle School,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),0,136,0.0
Whitman Middle School,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",0,343,0.0
Whitman Middle School,Blueberry Bread(1oz Grain (1/64 Baked Pan)),0,65,0.0
Whitman Middle School,Blueberry Chex Cereal(Each),0,396,0.0
Whitman Middle School,Blueberry Muffin Top(Muffin Top),0,109,0.0
Whitman Middle School,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",0,415,0.0
Whitman Middle School,Egg and American Cheese on English Muffin(Sandwich),0,75,0.0
Whitman Middle School,Honey Cheerios Cereal(Each),0,402,0.0
Whitman Middle School,Mini Maple Pancakes(Package),0,593,0.0
Whitman Middle School,"Parfait, Triple Berry(Parfait)",0,18,0.0
Whitman Middle School,Strawberry Parfait(Parfait),0,130,0.0
Whitman Middle School,String Cheese(1 Stick),0,644,0.0
Whitman Middle School,Turkey & Cheese on Biscuit(Sandwich),0,7,0.0
Whitman Middle School,Turkey Sausage Breakfast Biscuit(Sandwich),0,191,0.0
Willow Springs Elementary,"Patty, Chicken, Breaded, WG(2 strips)",15,32,46.875
Willow Springs Elementary,Ketchup Packet(Packet),24,55,43.63636363636363
Willow Springs Elementary,Fat Free White Milk(Each),120,293,40.955631399317404
Willow Springs Elementary,Soft Pretzel(1 pretzel),20,52,38.46153846153847
Willow Springs Elementary,Cherry Flavored Dried Cranberries(2 Eaches),5,20,25.0
Willow Springs Elementary,1% White Milk(Each),82,354,23.163841807909606
Willow Springs Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",31,153,20.26143790849673
Willow Springs Elementary,Orange(6 Slices per 1/2 cup),17,90,18.88888888888889
Willow Springs Elementary,Bagel(Bagel),15,95,15.789473684210526
Willow Springs Elementary,Strawberry Parfait(Parfait),10,66,15.151515151515152
Willow Springs Elementary,Blueberry Chex Cereal(Each),26,185,14.054054054054054
Willow Springs Elementary,Chicken & Biscuit Sandwich(Sandwich),19,142,13.380281690140844
Willow Springs Elementary,Orange(1/4 cup),7,55,12.727272727272727
Willow Springs Elementary,Orange Tangerine Juice(Each),79,684,11.549707602339181
Willow Springs Elementary,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",5,44,11.363636363636363
Willow Springs Elementary,Chicken Tenders(3 tenders),13,125,10.4
Willow Springs Elementary,Cinnamon Chex Cereal(Each),27,264,10.227272727272728
Willow Springs Elementary,Red Delicious Apple(Each - serving),53,524,10.114503816793894
Willow Springs Elementary,Blueberry Bread(1 square),4,45,8.88888888888889
Willow Springs Elementary,Chilled Mandarin Oranges(1/2 cup (drained)),2,24,8.333333333333332
Willow Springs Elementary,Apple Juice(Each),66,907,7.2767364939360535
Willow Springs Elementary,Biscuit(Biscuit),1,15,6.666666666666667
Willow Springs Elementary,Whole Strawberries(1/2 cup thawed),2,30,6.666666666666667
Willow Springs Elementary,Banana(Each),15,240,6.25
Willow Springs Elementary,Mandarin Orange Parfait(Parfait),4,70,5.714285714285714
Willow Springs Elementary,Honey Cheerios Cereal(Each),3,57,5.263157894736842
Willow Springs Elementary,Whole Wheat Dinner Roll(2 rolls),3,60,5.0
Willow Springs Elementary,Mini Maple Pancakes(Package),26,531,4.8964218455743875
Willow Springs Elementary,Natural Grape Jam(Packet),15,379,3.95778364116095
Willow Springs Elementary,Cream Cheese(Each),4,130,3.076923076923077
Willow Springs Elementary,String Cheese(1 Stick),4,136,2.941176470588235
Willow Springs Elementary,Natural Breakfast Syrup(Each),7,252,2.7777777777777777
Willow Springs Elementary,1% Unflavored Shelf-Stable Milk(Each),0,47,0.0
Willow Springs Elementary,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),0,65,0.0
Willow Springs Elementary,Apple Slices(3 slices per 1/4 cup),0,20,0.0
Willow Springs Elementary,"Applesauce, IW, Cinnamon. Unsweetened, Shelf-Stable (SUB)(Each)",0,74,0.0
Willow Springs Elementary,Blueberry Muffin Top(Muffin Top),0,26,0.0
Willow Springs Elementary,Egg and American Cheese on Bagel(Sandwich),0,68,0.0
Willow Springs Elementary,Egg and American Cheese on Biscuit(Sandwich),0,92,0.0
Willow Springs Elementary,IW Applesauce Cup(Each),0,90,0.0
Willow Springs Elementary,Red Seedless Grapes(16 grapes per 1/2 cup),0,10,0.0
Willow Springs Elementary,Turkey Sausage Breakfast Biscuit(Sandwich),0,20,0.0
Wolftrap Elementary,Blueberry Parfait(Parfait),2,2,100.0
Wolftrap Elementary,Cream Cheese(Each),3,3,100.0
Wolftrap Elementary,Mandarin Orange Parfait(Parfait),2,2,100.0
Wolftrap Elementary,Strawberry Parfait(Parfait),5,5,100.0
Wolftrap Elementary,Blueberry Chex Cereal(Each),158,168,94.04761904761905
Wolftrap Elementary,Honey Cheerios Cereal(Each),160,173,92.48554913294798
Wolftrap Elementary,Cinnamon Chex Cereal(Each),154,174,88.50574712643679
Wolftrap Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",141,171,82.45614035087719
Wolftrap Elementary,Fat Free White Milk(Each),142,208,68.26923076923077
Wolftrap Elementary,Gala Apple(Each),6,10,60.0
Wolftrap Elementary,Orange Tangerine Juice(Each),125,228,54.824561403508774
Wolftrap Elementary,Natural Grape Jam(Packet),7,17,41.17647058823529
Wolftrap Elementary,Orange(6 Slices per 1/2 cup),6,15,40.0
Wolftrap Elementary,Roasted Sunflower Seeds(Package),3,8,37.5
Wolftrap Elementary,Red Delicious Apple(Each - serving),39,105,37.142857142857146
Wolftrap Elementary,IW Applesauce Cup(Each),11,30,36.666666666666664
Wolftrap Elementary,String Cheese(1 Stick),9,25,36.0
Wolftrap Elementary,1% White Milk(Each),79,265,29.81132075471698
Wolftrap Elementary,Banana(Each),44,158,27.848101265822784
Wolftrap Elementary,Apple Juice(Each),66,245,26.93877551020408
Wolftrap Elementary,Mini Maple Pancakes(Package),7,199,3.5175879396984926
Wolftrap Elementary,Applesauce(1/2 Cup),0,9,0.0
Wolftrap Elementary,Bagel(Bagel),0,22,0.0
Wolftrap Elementary,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",0,5,0.0
Wolftrap Elementary,Biscuit(Biscuit),0,2,0.0
Wolftrap Elementary,Blueberry Bread(1 square),0,18,0.0
Wolftrap Elementary,Blueberry Bread(1oz Grain (1/64 Baked Pan)),0,11,0.0
Wolftrap Elementary,Blueberry Muffin Top(Muffin Top),0,7,0.0
Wolftrap Elementary,Bottled Water(Bottle),0,1,0.0
Wolftrap Elementary,Chilled Peaches(1/2 cup (drained)),0,11,0.0
Wolftrap Elementary,Chilled Pineapple(1/2 cup),0,11,0.0
Wolftrap Elementary,Egg and American Cheese on Biscuit(Sandwich),0,13,0.0
Wolftrap Elementary,Orange Slices(3 slices per 1/4 cup),0,10,0.0
Wolftrap Elementary,Orange Slices(6 Slices per 1/2 cup),0,3,0.0
Wolftrap Elementary,Turkey Sausage Breakfast Biscuit(Sandwich),0,18,0.0
Woodburn Elementary,Mandarin Orange Parfait(Parfait),62,118,52.54237288135594
Woodburn Elementary,Fat Free White Milk(Each),502,1050,47.80952380952381
Woodburn Elementary,Strawberry Parfait(Parfait),34,82,41.46341463414634
Woodburn Elementary,Egg and American Cheese on Biscuit(Sandwich),13,32,40.625
Woodburn Elementary,Egg and American Cheese on Bagel(Sandwich),4,15,26.666666666666668
Woodburn Elementary,Turkey Sausage Breakfast Biscuit(Sandwich),11,46,23.91304347826087
Woodburn Elementary,1% White Milk(Each),543,2332,23.28473413379074
Woodburn Elementary,Blueberry Muffin Top(Muffin Top),16,105,15.238095238095239
Woodburn Elementary,Strawberry Flavored Dried Cranberries(Each),89,710,12.535211267605634
Woodburn Elementary,Cinnamon Chex Cereal(Each),85,680,12.5
Woodburn Elementary,String Cheese(1 Stick),22,178,12.359550561797752
Woodburn Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",94,775,12.129032258064516
Woodburn Elementary,Banana(Each),165,1389,11.879049676025918
Woodburn Elementary,Blueberry Chex Cereal(Each),10,113,8.849557522123893
Woodburn Elementary,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",6,73,8.21917808219178
Woodburn Elementary,Honey Cheerios Cereal(Each),24,310,7.741935483870968
Woodburn Elementary,Apple Juice(Each),117,2080,5.625
Woodburn Elementary,Orange Tangerine Juice(Each),114,2087,5.462386200287494
Woodburn Elementary,Mini Maple Pancakes(Package),73,1571,4.646721833227244
Woodburn Elementary,Cream Cheese(Each),33,723,4.564315352697095
Woodburn Elementary,Bagel(Bagel),33,733,4.502046384720328
Woodburn Elementary,Natural Blackberry Jam(Packet),4,137,2.9197080291970803
Woodburn Elementary,Natural Grape Jam(Packet),2,156,1.282051282051282
Woodburn Elementary,Applesauce(1/2 Cup),0,33,0.0
Woodburn Elementary,Biscuit(Biscuit),0,11,0.0
Woodburn Elementary,Chilled Peaches(1/2 cup (drained)),0,54,0.0
Woodburn Elementary,"Frozen Berry, Triple Berry Blend(1/2 cup (thawed))",0,10,0.0
Woodburn Elementary,Orange Slices(6 Slices per 1/2 cup),0,57,0.0
Woodburn Elementary,"Parfait, Triple Berry(Parfait)",0,4,0.0
Woodburn Elementary,Whole Strawberries(1/2 cup thawed),0,33,0.0
Woodlawn Elementary,Biscuit(Biscuit),2,2,100.0
Woodlawn Elementary,String Cheese(1 Stick),115,200,57.49999999999999
Woodlawn Elementary,Fat Free White Milk(Each),95,272,34.92647058823529
Woodlawn Elementary,Egg and American Cheese on Biscuit(Sandwich),26,80,32.5
Woodlawn Elementary,Cinnamon Chex Cereal(Each),220,728,30.21978021978022
Woodlawn Elementary,Natural Grape Jam(Packet),13,45,28.888888888888886
Woodlawn Elementary,Orange Tangerine Juice(Each),450,1562,28.809218950064018
Woodlawn Elementary,1% White Milk(Each),502,1850,27.135135135135137
Woodlawn Elementary,Apple Juice(Each),432,1661,26.008428657435278
Woodlawn Elementary,Blueberry Chex Cereal(Each),116,549,21.129326047358834
Woodlawn Elementary,1% Unflavored Shelf-Stable Milk(Each),77,369,20.867208672086722
Woodlawn Elementary,Turkey Sausage Breakfast Biscuit(Sandwich),14,72,19.444444444444446
Woodlawn Elementary,Assorted Craisins(Packet),41,215,19.069767441860467
Woodlawn Elementary,Honey Cheerios Cereal(Each),85,469,18.123667377398718
Woodlawn Elementary,Chicken & Biscuit Sandwich(Sandwich),21,122,17.21311475409836
Woodlawn Elementary,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",39,245,15.918367346938775
Woodlawn Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",53,355,14.929577464788732
Woodlawn Elementary,Blueberry Bread(1 square),29,210,13.80952380952381
Woodlawn Elementary,Applesauce(1/2 Cup),14,103,13.592233009708737
Woodlawn Elementary,Blueberry Muffin Top(Muffin Top),13,108,12.037037037037036
Woodlawn Elementary,"Apple, Slices, IW - ER Supper Only(Each)",4,34,11.76470588235294
Woodlawn Elementary,Red Delicious Apple(Each - serving),43,385,11.168831168831169
Woodlawn Elementary,Mini Maple Pancakes(Package),86,871,9.873708381171067
Woodlawn Elementary,Mandarin Orange Parfait(Parfait),12,156,7.6923076923076925
Woodlawn Elementary,Strawberry Parfait(Parfait),3,48,6.25
Woodlawn Elementary,Chilled Peaches(1/2 cup (drained)),14,233,6.008583690987124
Woodlawn Elementary,Chicken Tenders Sub(Sandwich),8,152,5.263157894736842
Woodlawn Elementary,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",3,59,5.084745762711865
Woodlawn Elementary,Orange Slices(3 slices per 1/4 cup),6,133,4.511278195488721
Woodlawn Elementary,Bagel(Bagel),4,123,3.2520325203252036
Woodlawn Elementary,Banana(Each),4,128,3.125
Woodlawn Elementary,Orange(6 Slices per 1/2 cup),2,80,2.5
Woodlawn Elementary,Blueberry Bread(1oz Grain (1/64 Baked Pan)),0,20,0.0
