School_Name,Date,Identifier,Name,Planned_Reimbursable,Planned_Non-Reimbursable,Planned_Total,Offered_Reimbursable,Offered_Non-Reimbursable,Offered_Total,Served_Reimbursable,Served_Non-Reimbursable,Served_Total,Discarded_Total,Discarded_Cost,Subtotal_Cost,Left_Over_Total,Left_Over_Percent_of_Offered,Left_Over_Cost,Production_Cost_Total
Sleepy Hollow Elementary,5/02/2025,10040,Blueberry Muffin Top (Muffin Top),130,0,130,145,140,0,140,$58.80,0,0.00%,$0.00,$58.80,5,3.45%,$2.10,$60.90
Sleepy Hollow Elementary,5/02/2025,20001,1% White Milk (Each),75,0,75,105,80,0,80,$28.80,0,0.00%,$0.00,$28.80,25,23.81%,$9.00,$37.80
Sleepy Hollow Elementary,5/02/2025,20013,Gala Apple (Each),0,0,0,7,7,0,7,$2.59,0,0.00%,$0.00,$2.59,0,0.00%,$0.00,$2.59
Sleepy Hollow Elementary,5/02/2025,20014,Red Delicious Apple (Each - serving),19,0,19,35,32,0,32,$10.56,0,0.00%,$0.00,$10.56,3,8.57%,$0.99,$11.55
Sleepy Hollow Elementary,5/02/2025,20016,String Cheese (1 Stick),137,0,137,140,130,0,130,$28.60,0,0.00%,$0.00,$28.60,10,7.14%,$2.20,$30.80
Sleepy Hollow Elementary,5/02/2025,20017,Orange (6 Slices per 1/2 cup),34,0,34,35,33,0,33,$11.22,0,0.00%,$0.00,$11.22,2,5.71%,$0.68,$11.90
Sleepy Hollow Elementary,5/02/2025,20038,Fat Free White Milk (Each),5,0,5,5,1,0,1,$0.33,0,0.00%,$0.00,$0.33,4,80.00%,$1.32,$1.65
Sleepy Hollow Elementary,5/02/2025,30003,Honey Cheerios Cereal (Each),21,0,21,22,19,0,19,$11.21,0,0.00%,$0.00,$11.21,3,13.64%,$1.77,$12.98
Sleepy Hollow Elementary,5/02/2025,30004,Blueberry Chex Cereal (Each),28,0,28,29,26,0,26,$15.34,0,0.00%,$0.00,$15.34,3,10.34%,$1.77,$17.11
Sleepy Hollow Elementary,5/02/2025,30006,Cinnamon Chex Cereal (Each),21,0,21,22,18,0,18,$10.62,0,0.00%,$0.00,$10.62,4,18.18%,$2.36,$12.98
Sleepy Hollow Elementary,5/02/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",21,0,21,21,19,0,19,$11.21,0,0.00%,$0.00,$11.21,2,9.52%,$1.18,$12.39
Sleepy Hollow Elementary,5/02/2025,30008,Apple Juice (Each),225,0,225,249,234,0,234,$39.78,0,0.00%,$0.00,$39.78,15,6.02%,$2.55,$42.33
Sleepy Hollow Elementary,5/02/2025,30009,Orange Tangerine Juice (Each),213,0,213,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Sleepy Hollow Elementary,5/02/2025,60034,Mandarin Orange Parfait (Parfait),14,0,14,20,13,0,13,$12.87,0,0.00%,$0.00,$12.87,7,35.00%,$6.93,$19.80
South County Middle,5/02/2025,10020,Bagel (Bagel),12,0,12,12,11,1,12,$3.84,0,0.00%,$0.00,$3.84,0,0.00%,$0.00,$3.84
South County Middle,5/02/2025,10041,Mini Maple Pancakes (Package),30,0,30,46,24,1,25,$9.75,0,0.00%,$0.00,$9.75,21,45.65%,$8.19,$17.94
South County Middle,5/02/2025,20001,1% White Milk (Each),30,0,30,30,5,0,5,$1.80,0,0.00%,$0.00,$1.80,25,83.33%,$9.00,$10.80
South County Middle,5/02/2025,20002,Fat Free Chocolate Milk (Each),50,0,50,50,0,0,0,$0.00,0,0.00%,$0.00,$0.00,50,100.00%,$0.00,$0.00
South County Middle,5/02/2025,20009,Cream Cheese (Each),12,0,12,12,12,0,12,$3.48,0,0.00%,$0.00,$3.48,0,0.00%,$0.00,$3.48
South County Middle,5/02/2025,20031,Banana (Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
South County Middle,5/02/2025,20038,Fat Free White Milk (Each),20,0,20,20,0,0,0,$0.00,0,0.00%,$0.00,$0.00,20,100.00%,$0.00,$0.00
South County Middle,5/02/2025,30006,Cinnamon Chex Cereal (Each),5,0,5,5,3,0,3,$1.77,0,0.00%,$0.00,$1.77,2,40.00%,$1.18,$2.95
South County Middle,5/02/2025,30008,Apple Juice (Each),48,0,48,48,46,0,46,$7.82,0,0.00%,$0.00,$7.82,2,4.17%,$0.34,$8.16
South County Middle,5/02/2025,30009,Orange Tangerine Juice (Each),48,0,48,48,5,0,5,$0.85,0,0.00%,$0.00,$0.85,43,89.58%,$7.31,$8.16
South County Middle,5/02/2025,30093,Natural Breakfast Syrup (Each),30,0,30,45,24,0,24,$4.80,0,0.00%,$0.00,$4.80,21,46.67%,$4.20,$9.00
South County Middle,5/02/2025,30108,Fat Free Unflavored Shelf-Stable Milk (Each),0,0,0,8,1,0,1,$0.38,0,0.00%,$0.00,$0.38,7,87.50%,$2.66,$3.04
South County Middle,5/02/2025,30175,"Cereal, Cinnamon Toasters, Malt-O-Meal, IW (Sub) (1 Each)",4,0,4,4,1,0,1,$0.59,0,0.00%,$0.00,$0.59,3,75.00%,$1.77,$2.36
South County Middle,5/02/2025,30181,"Cereal, Cinnamon Toast Crunch 1 oz (Sub) (Each)",6,0,6,6,2,0,2,$0.64,0,0.00%,$0.00,$0.64,4,66.67%,$1.28,$1.92
South County Middle,5/02/2025,60004,Egg and American Cheese on English Muffin (Sandwich),4,0,4,4,3,0,3,$1.53,0,0.00%,$0.00,$1.53,1,25.00%,$0.51,$2.04
South County Middle,5/02/2025,60011,Turkey Sausage Breakfast Biscuit (Sandwich),4,0,4,4,3,0,3,$1.32,0,0.00%,$0.00,$1.32,1,25.00%,$0.44,$1.76
South Lakes High,5/02/2025,10023,Blueberry Bread (1oz Grain (1/64 Baked Pan)),0,0,0,128,93,5,98,$40.18,0,0.00%,$0.00,$40.18,30,23.44%,$12.30,$52.48
South Lakes High,5/02/2025,10041,Mini Maple Pancakes (Package),0,0,0,10,10,0,10,$3.90,0,0.00%,$0.00,$3.90,0,0.00%,$0.00,$3.90
South Lakes High,5/02/2025,20001,1% White Milk (Each),50,0,50,69,48,1,49,$17.64,0,0.00%,$0.00,$17.64,20,28.99%,$7.20,$24.84
South Lakes High,5/02/2025,20014,Red Delicious Apple (Each - serving),70,0,70,70,31,0,31,$10.23,0,0.00%,$0.00,$10.23,39,55.71%,$12.87,$23.10
South Lakes High,5/02/2025,20016,String Cheese (1 Stick),120,0,120,128,68,5,73,$16.06,0,0.00%,$0.00,$16.06,55,42.97%,$12.10,$28.16
South Lakes High,5/02/2025,20038,Fat Free White Milk (Each),25,0,25,42,5,0,5,$1.65,0,0.00%,$0.00,$1.65,37,88.10%,$12.21,$13.86
South Lakes High,5/02/2025,30003,Honey Cheerios Cereal (Each),30,0,30,30,19,0,19,$11.21,0,0.00%,$0.00,$11.21,11,36.67%,$6.49,$17.70
South Lakes High,5/02/2025,30004,Blueberry Chex Cereal (Each),10,0,10,10,2,0,2,$1.18,0,0.00%,$0.00,$1.18,8,80.00%,$4.72,$5.90
South Lakes High,5/02/2025,30006,Cinnamon Chex Cereal (Each),30,0,30,30,15,0,15,$8.85,0,0.00%,$0.00,$8.85,15,50.00%,$8.85,$17.70
South Lakes High,5/02/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",40,0,40,40,22,0,22,$12.98,0,0.00%,$0.00,$12.98,18,45.00%,$10.62,$23.60
South Lakes High,5/02/2025,30008,Apple Juice (Each),175,0,175,175,126,5,131,$22.27,0,0.00%,$0.00,$22.27,44,25.14%,$7.48,$29.75
South Lakes High,5/02/2025,30009,Orange Tangerine Juice (Each),75,0,75,75,30,3,33,$5.61,0,0.00%,$0.00,$5.61,42,56.00%,$7.14,$12.75
South Lakes High,5/02/2025,60034,Mandarin Orange Parfait (Parfait),20,0,20,10,9,0,9,$8.91,0,0.00%,$0.00,$8.91,1,10.00%,$0.99,$9.90
Spring Hill Elementary,5/02/2025,10040,Blueberry Muffin Top (Muffin Top),65,0,65,60,45,0,45,$18.90,2,3.33%,$0.84,$19.74,13,21.67%,$5.46,$25.20
Spring Hill Elementary,5/02/2025,20001,1% White Milk (Each),40,0,40,40,28,0,28,$10.08,0,0.00%,$0.00,$10.08,12,30.00%,$4.32,$14.40
Spring Hill Elementary,5/02/2025,20014,Red Delicious Apple (Each - serving),35,0,35,25,22,0,22,$7.26,0,0.00%,$0.00,$7.26,3,12.00%,$0.99,$8.25
Spring Hill Elementary,5/02/2025,20016,String Cheese (1 Stick),65,0,65,60,45,0,45,$9.90,0,0.00%,$0.00,$9.90,15,25.00%,$3.30,$13.20
Spring Hill Elementary,5/02/2025,20017,Orange (6 Slices per 1/2 cup),0,0,0,15,11,0,11,$3.74,0,0.00%,$0.00,$3.74,4,26.67%,$1.36,$5.10
Spring Hill Elementary,5/02/2025,20038,Fat Free White Milk (Each),18,0,18,20,12,0,12,$3.96,0,0.00%,$0.00,$3.96,8,40.00%,$2.64,$6.60
Spring Hill Elementary,5/02/2025,30004,Blueberry Chex Cereal (Each),10,0,10,15,11,0,11,$6.49,0,0.00%,$0.00,$6.49,4,26.67%,$2.36,$8.85
Spring Hill Elementary,5/02/2025,30006,Cinnamon Chex Cereal (Each),20,0,20,20,16,0,16,$9.44,0,0.00%,$0.00,$9.44,4,20.00%,$2.36,$11.80
Spring Hill Elementary,5/02/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",20,0,20,20,16,0,16,$9.44,0,0.00%,$0.00,$9.44,4,20.00%,$2.36,$11.80
Spring Hill Elementary,5/02/2025,30008,Apple Juice (Each),60,0,60,60,56,0,56,$9.52,0,0.00%,$0.00,$9.52,4,6.67%,$0.68,$10.20
Spring Hill Elementary,5/02/2025,30009,Orange Tangerine Juice (Each),50,0,50,60,55,0,55,$9.35,0,0.00%,$0.00,$9.35,5,8.33%,$0.85,$10.20
Spring Hill Elementary,5/02/2025,30097,Bottled Water (Bottle),0,0,0,10,9,0,9,$1.44,0,0.00%,$0.00,$1.44,1,10.00%,$0.16,$1.60
Spring Hill Elementary,5/02/2025,60034,Mandarin Orange Parfait (Parfait),5,0,5,6,6,0,6,$5.94,0,0.00%,$0.00,$5.94,0,0.00%,$0.00,$5.94
Spring Hill Elementary,5/02/2025,60062,Chilled Pineapple (1/2 cup),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Springfield Estates Elementary,5/02/2025,10040,Blueberry Muffin Top (Muffin Top),40,0,40,49,49,0,49,$20.58,0,0.00%,$0.00,$20.58,0,0.00%,$0.00,$20.58
Springfield Estates Elementary,5/02/2025,10073,Whole Strawberries (1/2 cup thawed),0,0,0,24,24,0,24,$8.16,0,0.00%,$0.00,$8.16,0,0.00%,$0.00,$8.16
Springfield Estates Elementary,5/02/2025,20001,1% White Milk (Each),41,0,41,69,44,0,44,$15.84,0,0.00%,$0.00,$15.84,25,36.23%,$9.00,$24.84
Springfield Estates Elementary,5/02/2025,20008,Apple Slices (3 slices per 1/4 cup),0,0,0,20,17,0,17,$10.03,0,0.00%,$0.00,$10.03,3,15.00%,$1.77,$11.80
Springfield Estates Elementary,5/02/2025,20016,String Cheese (1 Stick),22,0,22,49,49,0,49,$10.78,0,0.00%,$0.00,$10.78,0,0.00%,$0.00,$10.78
Springfield Estates Elementary,5/02/2025,20031,Banana (Each),6,0,6,10,10,0,10,$2.10,0,0.00%,$0.00,$2.10,0,0.00%,$0.00,$2.10
Springfield Estates Elementary,5/02/2025,20038,Fat Free White Milk (Each),7,0,7,16,2,0,2,$0.66,0,0.00%,$0.00,$0.66,14,87.50%,$4.62,$5.28
Springfield Estates Elementary,5/02/2025,30003,Honey Cheerios Cereal (Each),6,0,6,25,23,0,23,$13.57,0,0.00%,$0.00,$13.57,2,8.00%,$1.18,$14.75
Springfield Estates Elementary,5/02/2025,30004,Blueberry Chex Cereal (Each),23,0,23,34,34,0,34,$20.06,0,0.00%,$0.00,$20.06,0,0.00%,$0.00,$20.06
Springfield Estates Elementary,5/02/2025,30006,Cinnamon Chex Cereal (Each),20,0,20,10,10,0,10,$5.90,0,0.00%,$0.00,$5.90,0,0.00%,$0.00,$5.90
Springfield Estates Elementary,5/02/2025,30008,Apple Juice (Each),56,0,56,81,56,0,56,$9.52,0,0.00%,$0.00,$9.52,25,30.86%,$4.25,$13.77
Springfield Estates Elementary,5/02/2025,30009,Orange Tangerine Juice (Each),20,0,20,20,18,0,18,$3.06,0,0.00%,$0.00,$3.06,2,10.00%,$0.34,$3.40
Springfield Estates Elementary,5/02/2025,30097,Bottled Water (Bottle),0,0,0,1,1,0,1,$0.16,0,0.00%,$0.00,$0.16,0,0.00%,$0.00,$0.16
Springfield Estates Elementary,5/02/2025,60062,Chilled Pineapple (1/2 cup),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Springfield Estates Elementary,5/02/2025,60096,Strawberry Parfait (Parfait),0,0,0,4,4,0,4,$3.96,0,0.00%,$0.00,$3.96,0,0.00%,$0.00,$3.96
Stenwood Elementary,5/02/2025,10020,Bagel (Bagel),0,0,0,18,9,0,9,$2.88,0,0.00%,$0.00,$2.88,9,50.00%,$2.88,$5.76
Stenwood Elementary,5/02/2025,10021,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),0,0,0,21,13,0,13,$5.33,0,0.00%,$0.00,$5.33,8,38.10%,$3.28,$8.61
Stenwood Elementary,5/02/2025,10041,Mini Maple Pancakes (Package),0,0,0,8,8,0,8,$3.12,0,0.00%,$0.00,$3.12,0,0.00%,$0.00,$3.12
Stenwood Elementary,5/02/2025,20001,1% White Milk (Each),20,0,20,55,9,0,9,$3.24,0,0.00%,$0.00,$3.24,46,83.64%,$16.56,$19.80
Stenwood Elementary,5/02/2025,20009,Cream Cheese (Each),0,0,0,18,9,0,9,$2.61,0,0.00%,$0.00,$2.61,9,50.00%,$2.61,$5.22
Stenwood Elementary,5/02/2025,20014,Red Delicious Apple (Each - serving),13,0,13,18,14,0,14,$4.62,0,0.00%,$0.00,$4.62,4,22.22%,$1.32,$5.94
Stenwood Elementary,5/02/2025,20016,String Cheese (1 Stick),6,0,6,21,13,0,13,$2.86,0,0.00%,$0.00,$2.86,8,38.10%,$1.76,$4.62
Stenwood Elementary,5/02/2025,20038,Fat Free White Milk (Each),10,0,10,26,2,0,2,$0.66,0,0.00%,$0.00,$0.66,24,92.31%,$7.92,$8.58
Stenwood Elementary,5/02/2025,30003,Honey Cheerios Cereal (Each),7,0,7,6,6,0,6,$3.54,0,0.00%,$0.00,$3.54,0,0.00%,$0.00,$3.54
Stenwood Elementary,5/02/2025,30004,Blueberry Chex Cereal (Each),0,0,0,4,0,0,0,$0.00,0,0.00%,$0.00,$0.00,4,100.00%,$0.00,$0.00
Stenwood Elementary,5/02/2025,30006,Cinnamon Chex Cereal (Each),3,0,3,7,3,0,3,$1.77,1,14.29%,$0.59,$2.36,3,42.86%,$1.77,$4.13
Stenwood Elementary,5/02/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",4,0,4,10,6,0,6,$3.54,1,10.00%,$0.59,$4.13,3,30.00%,$1.77,$5.90
Stenwood Elementary,5/02/2025,30008,Apple Juice (Each),46,0,46,48,48,0,48,$8.16,0,0.00%,$0.00,$8.16,0,0.00%,$0.00,$8.16
Stenwood Elementary,5/02/2025,30009,Orange Tangerine Juice (Each),15,0,15,24,22,0,22,$3.74,0,0.00%,$0.00,$3.74,2,8.33%,$0.34,$4.08
Stenwood Elementary,5/02/2025,30105,"Bar, Lemon Blueberry (Each)",0,0,0,1,1,0,1,$0.42,0,0.00%,$0.00,$0.42,0,0.00%,$0.00,$0.42
Stenwood Elementary,5/02/2025,30108,Fat Free Unflavored Shelf-Stable Milk (Each),0,0,0,25,1,0,1,$0.38,0,0.00%,$0.00,$0.38,24,96.00%,$9.12,$9.50
Stenwood Elementary,5/02/2025,60004,Egg and American Cheese on English Muffin (Sandwich),5,0,5,5,3,0,3,$1.53,2,40.00%,$1.02,$2.55,0,0.00%,$0.00,$2.55
Stenwood Elementary,5/02/2025,60096,Strawberry Parfait (Parfait),0,0,0,4,3,0,3,$2.97,0,0.00%,$0.00,$2.97,1,25.00%,$0.99,$3.96
Stone Middle,5/02/2025,10020,Bagel (Bagel),0,0,0,35,32,0,32,$10.24,0,0.00%,$0.00,$10.24,3,8.57%,$0.96,$11.20
Stone Middle,5/02/2025,10040,Blueberry Muffin Top (Muffin Top),19,0,19,16,12,0,12,$5.04,1,6.25%,$0.42,$5.46,3,18.75%,$1.26,$6.72
Stone Middle,5/02/2025,10041,Mini Maple Pancakes (Package),0,0,0,20,16,0,16,$6.24,0,0.00%,$0.00,$6.24,4,20.00%,$1.56,$7.80
Stone Middle,5/02/2025,20001,1% White Milk (Each),14,0,14,10,5,0,5,$1.80,0,0.00%,$0.00,$1.80,5,50.00%,$1.80,$3.60
Stone Middle,5/02/2025,20009,Cream Cheese (Each),0,0,0,35,32,0,32,$9.28,0,0.00%,$0.00,$9.28,3,8.57%,$0.87,$10.15
Stone Middle,5/02/2025,20016,String Cheese (1 Stick),21,0,21,16,13,0,13,$2.86,0,0.00%,$0.00,$2.86,3,18.75%,$0.66,$3.52
Stone Middle,5/02/2025,20017,Orange (6 Slices per 1/2 cup),8,0,8,20,17,0,17,$5.78,0,0.00%,$0.00,$5.78,3,15.00%,$1.02,$6.80
Stone Middle,5/02/2025,20038,Fat Free White Milk (Each),6,0,6,10,7,0,7,$2.31,0,0.00%,$0.00,$2.31,3,30.00%,$0.99,$3.30
Stone Middle,5/02/2025,30003,Honey Cheerios Cereal (Each),5,0,5,1,1,0,1,$0.59,0,0.00%,$0.00,$0.59,0,0.00%,$0.00,$0.59
Stone Middle,5/02/2025,30006,Cinnamon Chex Cereal (Each),14,0,14,14,10,1,11,$6.49,0,0.00%,$0.00,$6.49,3,21.43%,$1.77,$8.26
Stone Middle,5/02/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",9,0,9,5,5,0,5,$2.95,0,0.00%,$0.00,$2.95,0,0.00%,$0.00,$2.95
Stone Middle,5/02/2025,30008,Apple Juice (Each),58,0,58,80,72,1,73,$12.41,0,0.00%,$0.00,$12.41,7,8.75%,$1.19,$13.60
Stone Middle,5/02/2025,30009,Orange Tangerine Juice (Each),8,0,8,11,8,0,8,$1.36,0,0.00%,$0.00,$1.36,3,27.27%,$0.51,$1.87
Stone Middle,5/02/2025,30044,Strawberry Flavored Dried Cranberries (2 Eaches),0,0,0,10,8,0,8,$3.84,0,0.00%,$0.00,$3.84,2,20.00%,$0.96,$4.80
Stone Middle,5/02/2025,60034,Mandarin Orange Parfait (Parfait),3,0,3,4,1,0,1,$0.99,0,0.00%,$0.00,$0.99,3,75.00%,$2.97,$3.96
Stone Middle,5/02/2025,60096,Strawberry Parfait (Parfait),0,0,0,5,3,0,3,$2.97,0,0.00%,$0.00,$2.97,2,40.00%,$1.98,$4.95
Stratford Landing Elementary,5/02/2025,10040,Blueberry Muffin Top (Muffin Top),50,0,50,29,23,4,27,$11.34,2,6.90%,$0.84,$12.18,0,0.00%,$0.00,$12.18
Stratford Landing Elementary,5/02/2025,10041,Mini Maple Pancakes (Package),0,0,0,19,19,0,19,$7.41,0,0.00%,$0.00,$7.41,0,0.00%,$0.00,$7.41
Stratford Landing Elementary,5/02/2025,20001,1% White Milk (Each),139,0,139,124,49,0,49,$17.64,0,0.00%,$0.00,$17.64,75,60.48%,$27.00,$44.64
Stratford Landing Elementary,5/02/2025,20014,Red Delicious Apple (Each - serving),14,0,14,80,74,0,74,$24.42,0,0.00%,$0.00,$24.42,6,7.50%,$1.98,$26.40
Stratford Landing Elementary,5/02/2025,20016,String Cheese (1 Stick),21,0,21,34,27,4,31,$6.82,0,0.00%,$0.00,$6.82,3,8.82%,$0.66,$7.48
Stratford Landing Elementary,5/02/2025,20038,Fat Free White Milk (Each),6,0,6,68,4,0,4,$1.32,0,0.00%,$0.00,$1.32,64,94.12%,$21.12,$22.44
Stratford Landing Elementary,5/02/2025,20043,"Lactose Free, White Milk (Each)",0,0,0,1,1,0,1,$0.58,0,0.00%,$0.00,$0.58,0,0.00%,$0.00,$0.58
Stratford Landing Elementary,5/02/2025,30004,Blueberry Chex Cereal (Each),39,0,39,28,26,0,26,$15.34,0,0.00%,$0.00,$15.34,2,7.14%,$1.18,$16.52
Stratford Landing Elementary,5/02/2025,30006,Cinnamon Chex Cereal (Each),20,0,20,30,20,0,20,$11.80,0,0.00%,$0.00,$11.80,10,33.33%,$5.90,$17.70
Stratford Landing Elementary,5/02/2025,30008,Apple Juice (Each),77,0,77,80,68,0,68,$11.56,0,0.00%,$0.00,$11.56,12,15.00%,$2.04,$13.60
Stratford Landing Elementary,5/02/2025,30009,Orange Tangerine Juice (Each),52,0,52,42,17,9,26,$4.42,0,0.00%,$0.00,$4.42,16,38.10%,$2.72,$7.14
Stratford Landing Elementary,5/02/2025,60004,Egg and American Cheese on English Muffin (Sandwich),0,0,0,24,21,0,21,$10.71,3,12.50%,$1.53,$12.24,0,0.00%,$0.00,$12.24
Stratford Landing Elementary,5/02/2025,60034,Mandarin Orange Parfait (Parfait),7,0,7,14,12,0,12,$11.88,2,14.29%,$1.98,$13.86,0,0.00%,$0.00,$13.86
Stratford Landing Elementary,5/02/2025,60062,Chilled Pineapple (1/2 cup),19,0,19,8,8,0,8,$2.40,0,0.00%,$0.00,$2.40,0,0.00%,$0.00,$2.40
Sunrise Valley Elementary,5/02/2025,10020,Bagel (Bagel),0,0,0,20,20,0,20,$6.40,0,0.00%,$0.00,$6.40,0,0.00%,$0.00,$6.40
Sunrise Valley Elementary,5/02/2025,10021,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),0,0,0,28,27,0,27,$11.07,1,3.57%,$0.41,$11.48,0,0.00%,$0.00,$11.48
Sunrise Valley Elementary,5/02/2025,20009,Cream Cheese (Each),0,0,0,20,20,0,20,$5.80,0,0.00%,$0.00,$5.80,0,0.00%,$0.00,$5.80
Sunrise Valley Elementary,5/02/2025,20014,Red Delicious Apple (Each - serving),12,0,12,14,9,0,9,$2.97,0,0.00%,$0.00,$2.97,5,35.71%,$1.65,$4.62
Sunrise Valley Elementary,5/02/2025,20016,String Cheese (1 Stick),28,0,28,28,27,0,27,$5.94,0,0.00%,$0.00,$5.94,1,3.57%,$0.22,$6.16
Sunrise Valley Elementary,5/02/2025,20017,Orange (6 Slices per 1/2 cup),12,0,12,8,6,0,6,$2.04,0,0.00%,$0.00,$2.04,2,25.00%,$0.68,$2.72
Sunrise Valley Elementary,5/02/2025,20031,Banana (Each),0,0,0,1,1,0,1,$0.21,0,0.00%,$0.00,$0.21,0,0.00%,$0.00,$0.21
Sunrise Valley Elementary,5/02/2025,30003,Honey Cheerios Cereal (Each),12,0,12,6,3,0,3,$1.77,0,0.00%,$0.00,$1.77,3,50.00%,$1.77,$3.54
Sunrise Valley Elementary,5/02/2025,30004,Blueberry Chex Cereal (Each),14,0,14,13,2,0,2,$1.18,0,0.00%,$0.00,$1.18,11,84.62%,$6.49,$7.67
Sunrise Valley Elementary,5/02/2025,30006,Cinnamon Chex Cereal (Each),12,0,12,12,5,0,5,$2.95,0,0.00%,$0.00,$2.95,7,58.33%,$4.13,$7.08
Sunrise Valley Elementary,5/02/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",12,0,12,12,6,0,6,$3.54,0,0.00%,$0.00,$3.54,6,50.00%,$3.54,$7.08
Sunrise Valley Elementary,5/02/2025,30008,Apple Juice (Each),57,0,57,73,49,0,49,$8.33,0,0.00%,$0.00,$8.33,24,32.88%,$4.08,$12.41
Sunrise Valley Elementary,5/02/2025,30009,Orange Tangerine Juice (Each),55,0,55,48,28,0,28,$4.76,0,0.00%,$0.00,$4.76,20,41.67%,$3.40,$8.16
Sunrise Valley Elementary,5/02/2025,30051,Natural Grape Jam (Packet),0,0,0,20,13,0,13,$1.17,0,0.00%,$0.00,$1.17,7,35.00%,$0.63,$1.80
Sunrise Valley Elementary,5/02/2025,30097,Bottled Water (Bottle),0,0,0,1,1,0,1,$0.16,0,0.00%,$0.00,$0.16,0,0.00%,$0.00,$0.16
Sunrise Valley Elementary,5/02/2025,30102,1% Unflavored Shelf-Stable Milk (Each),0,0,0,15,7,0,7,$2.66,0,0.00%,$0.00,$2.66,8,53.33%,$3.04,$5.70
Sunrise Valley Elementary,5/02/2025,30108,Fat Free Unflavored Shelf-Stable Milk (Each),0,0,0,10,5,0,5,$1.90,0,0.00%,$0.00,$1.90,5,50.00%,$1.90,$3.80
Sunrise Valley Elementary,5/02/2025,60034,Mandarin Orange Parfait (Parfait),5,0,5,6,4,0,4,$3.96,0,0.00%,$0.00,$3.96,2,33.33%,$1.98,$5.94
Terra Centre Elementary,5/02/2025,10040,Blueberry Muffin Top (Muffin Top),9,0,9,22,7,0,7,$2.94,0,0.00%,$0.00,$2.94,15,68.18%,$6.30,$9.24
Terra Centre Elementary,5/02/2025,10096,"Batter, Pumpkin Bread (2oz Grain (1/32Baked Pan))",0,0,0,15,11,0,11,$9.02,4,26.67%,$3.28,$12.30,0,0.00%,$0.00,$12.30
Terra Centre Elementary,5/02/2025,20001,1% White Milk (Each),36,0,36,74,74,0,74,$26.64,0,0.00%,$0.00,$26.64,0,0.00%,$0.00,$26.64
Terra Centre Elementary,5/02/2025,20008,Apple Slices (3 slices per 1/4 cup),0,0,0,26,26,0,26,$15.34,0,0.00%,$0.00,$15.34,0,0.00%,$0.00,$15.34
Terra Centre Elementary,5/02/2025,20014,Red Delicious Apple (Each - serving),3,0,3,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00
Terra Centre Elementary,5/02/2025,20016,String Cheese (1 Stick),6,0,6,22,7,0,7,$1.54,0,0.00%,$0.00,$1.54,15,68.18%,$3.30,$4.84
Terra Centre Elementary,5/02/2025,20017,Orange (6 Slices per 1/2 cup),5,0,5,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00
Terra Centre Elementary,5/02/2025,20031,Banana (Each),4,0,4,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Terra Centre Elementary,5/02/2025,20038,Fat Free White Milk (Each),4,0,4,12,12,0,12,$3.96,0,0.00%,$0.00,$3.96,0,0.00%,$0.00,$3.96
Terra Centre Elementary,5/02/2025,30003,Honey Cheerios Cereal (Each),2,0,2,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Terra Centre Elementary,5/02/2025,30004,Blueberry Chex Cereal (Each),24,0,24,36,26,0,26,$15.34,0,0.00%,$0.00,$15.34,10,27.78%,$5.90,$21.24
Terra Centre Elementary,5/02/2025,30006,Cinnamon Chex Cereal (Each),2,0,2,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00
Terra Centre Elementary,5/02/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",2,0,2,10,4,0,4,$2.36,0,0.00%,$0.00,$2.36,6,60.00%,$3.54,$5.90
Terra Centre Elementary,5/02/2025,30008,Apple Juice (Each),25,0,25,45,27,3,30,$5.10,0,0.00%,$0.00,$5.10,15,33.33%,$2.55,$7.65
Terra Centre Elementary,5/02/2025,30009,Orange Tangerine Juice (Each),7,0,7,40,1,0,1,$0.17,0,0.00%,$0.00,$0.17,39,97.50%,$6.63,$6.80
Terra Centre Elementary,5/02/2025,30037,IW Applesauce Cup (Each),0,0,0,20,15,0,15,$4.05,0,0.00%,$0.00,$4.05,5,25.00%,$1.35,$5.40
