School_Name,Date,Identifier,Name,Planned,Offered,Served,Discarded,Subtotal,Left Over,Production Cost,Reimbursable,Non-Reimbursable,Total,Reimbursable,Non-Reimbursable,Total,Cost,Total,Percent of Offered,Cost,Total,Percent of Offered,Cost
Belvedere Elementary,5/05/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,1,1,0,1,$0.58,0,0.00%,$0.00,$0.58,0,0.00%,$0.00,$0.58,,,,
Belvedere Elementary,5/05/2025,20047,Orange Slices(3 slices per 1/4 cup),80,0,80,63,63,0,63,$12.60,0,0.00%,$0.00,$12.60,0,0.00%,$0.00,$12.60,,,,
Belvedere Elementary,5/05/2025,30004,Blueberry Chex Cereal(Each),20,0,20,48,2,0,2,$1.18,0,0.00%,$0.00,$1.18,46,95.83%,$27.14,$28.32,,,,
Belvedere Elementary,5/05/2025,30006,Cinnamon Chex Cereal(Each),20,0,20,23,23,0,23,$13.57,0,0.00%,$0.00,$13.57,0,0.00%,$0.00,$13.57,,,,
Belvedere Elementary,5/05/2025,30008,Apple Juice(Each),115,0,115,107,104,0,104,$17.68,0,0.00%,$0.00,$17.68,3,2.80%,$0.51,$18.19,,,,
Belvedere Elementary,5/05/2025,30009,Orange Tangerine Juice(Each),80,0,80,80,27,0,27,$4.59,0,0.00%,$0.00,$4.59,53,66.25%,$9.01,$13.60,,,,
Belvedere Elementary,5/05/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79,,,,
Belvedere Elementary,5/05/2025,60034,Mandarin Orange Parfait(Parfait),15,0,15,18,3,0,3,$2.97,0,0.00%,$0.00,$2.97,15,83.33%,$14.85,$17.82,,,,
Bonnie Brae Elementary,5/05/2025,10041,Mini Maple Pancakes(Package),90,0,90,113,106,2,108,$42.12,5,4.42%,$1.95,$44.07,0,0.00%,$0.00,$44.07,,,,
Bonnie Brae Elementary,5/05/2025,20001,1% White Milk(Each),134,0,134,128,123,0,123,$44.28,0,0.00%,$0.00,$44.28,5,3.91%,$1.80,$46.08,,,,
Bonnie Brae Elementary,5/05/2025,20014,Red Delicious Apple(Each - serving),94,0,94,110,108,0,108,$35.64,0,0.00%,$0.00,$35.64,2,1.82%,$0.66,$36.30,,,,
Bonnie Brae Elementary,5/05/2025,20017,Orange(6 Slices per 1/2 cup),97,0,97,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Bonnie Brae Elementary,5/05/2025,20031,Banana(Each),105,0,105,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Bonnie Brae Elementary,5/05/2025,20038,Fat Free White Milk(Each),18,0,18,25,20,0,20,$6.60,0,0.00%,$0.00,$6.60,5,20.00%,$1.65,$8.25,,,,
Bonnie Brae Elementary,5/05/2025,20047,Orange Slices(3 slices per 1/4 cup),53,0,53,48,48,0,48,$9.60,0,0.00%,$0.00,$9.60,0,0.00%,$0.00,$9.60,,,,
Bonnie Brae Elementary,5/05/2025,30003,Honey Cheerios Cereal(Each),12,0,12,15,12,0,12,$7.08,0,0.00%,$0.00,$7.08,3,20.00%,$1.77,$8.85,,,,
Bonnie Brae Elementary,5/05/2025,30004,Blueberry Chex Cereal(Each),14,0,14,15,12,0,12,$7.08,0,0.00%,$0.00,$7.08,3,20.00%,$1.77,$8.85,,,,
Bonnie Brae Elementary,5/05/2025,30006,Cinnamon Chex Cereal(Each),15,0,15,15,12,0,12,$7.08,0,0.00%,$0.00,$7.08,3,20.00%,$1.77,$8.85,,,,
