school,meal_type,food_item,recommended_quantity
riverside elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),5
riverside elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),5
riverside elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),5
riverside elementary,Breakfast,Strawberry Parfait (Parfait),5
riverside elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),5
riverside elementary,Breakfast,Blueberry Bread (1 square),4
riverside elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),4
riverside elementary,Breakfast,Applesauce (1/2 Cup),3
riverside elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),3
riverside elementary,Breakfast,Blueberry Muffin Top (Muffin Top),3
riverside elementary,Breakfast,"Parfait, Triple Berry (Parfait)",3
riverside elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",3
riverside elementary,Breakfast,Chilled Mandarin Oranges (1/2 cup (drained)),2
riverside elementary,Breakfast,Golden Delicious Apple (Each),2
riverside elementary,Breakfast,1% Unflavored Shelf-Stable Milk (Each),1
riverside elementary,Breakfast,Apple Cinnamon Bread (2oz Grain (1/32 Baked Pan)),1
riverside elementary,Breakfast,Apple Cinnamon Bread (Grain for entree) (1 square),1
riverside elementary,Breakfast,Apple Slices (3 slices per 1/4 cup),1
riverside elementary,Breakfast,"Apple, Slices, IW - ER Supper Only (Each)",1
riverside elementary,Breakfast,Assorted Craisins (Packet),1
riverside elementary,Breakfast,Biscuit (Biscuit),1
riverside elementary,Breakfast,Bottled Water (Bottle),1
riverside elementary,Breakfast,Chilled Pineapple (1/2 cup),1
riverside elementary,Breakfast,Egg and American Cheese on English Muffin (Sandwich),1
riverside elementary,Breakfast,Fat Free Unflavored Shelf-Stable Milk (Each),1
riverside elementary,Breakfast,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",1
riverside elementary,Breakfast,IW Applesauce Cup (Each),1
riverside elementary,Breakfast,"Lactose Free, White Milk (Each)",1
riverside elementary,Breakfast,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",1
riverside elementary,Breakfast,Mini Maple Waffles (Package),1
riverside elementary,Breakfast,Strawberry Flavored Dried Cranberries (2 Eaches),1
riverside elementary,Breakfast,Whole Strawberries (1/2 cup thawed),1
robinson secondary,Breakfast,Apple Juice (Each),76
robinson secondary,Breakfast,Orange Tangerine Juice (Each),41
robinson secondary,Breakfast,Mini Maple Pancakes (Package),35
robinson secondary,Breakfast,1% White Milk (Each),34
robinson secondary,Breakfast,Bagel (Bagel),17
robinson secondary,Breakfast,Cream Cheese (Each),13
robinson secondary,Breakfast,Honey Cheerios Cereal (Each),13
robinson secondary,Breakfast,Red Delicious Apple (Each - serving),12
robinson secondary,Breakfast,Cinnamon Chex Cereal (Each),11
robinson secondary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",11
robinson secondary,Breakfast,Blueberry Chex Cereal (Each),9
robinson secondary,Breakfast,Fat Free White Milk (Each),9
robinson secondary,Breakfast,Banana (Each),8
robinson secondary,Breakfast,String Cheese (1 Stick),8
robinson secondary,Breakfast,Natural Breakfast Syrup (Each),6
robinson secondary,Breakfast,Natural Grape Jam (Packet),4
robinson secondary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),3
robinson secondary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",3
robinson secondary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),3
robinson secondary,Breakfast,Egg and American Cheese on Bagel (Sandwich),3
robinson secondary,Breakfast,Mandarin Orange Parfait (Parfait),3
robinson secondary,Breakfast,Orange (6 Slices per 1/2 cup),3
robinson secondary,Breakfast,Blueberry Bread (1 square),2
robinson secondary,Breakfast,Chilled Peaches (1/2 cup (drained)),2
robinson secondary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),2
robinson secondary,Breakfast,Orange Slices (3 slices per 1/4 cup),2
robinson secondary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",2
robinson secondary,Breakfast,Strawberry Parfait (Parfait),2
robinson secondary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),2
robinson secondary,Breakfast,1% Unflavored Shelf-Stable Milk (Each),1
robinson secondary,Breakfast,Apple Cinnamon Bread (2oz Grain (1/32 Baked Pan)),1
robinson secondary,Breakfast,Apple Slices (3 slices per 1/4 cup),1
robinson secondary,Breakfast,Applesauce (1/2 Cup),1
robinson secondary,Breakfast,Biscuit (Biscuit),1
robinson secondary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),1
robinson secondary,Breakfast,Blueberry Muffin Top (Muffin Top),1
robinson secondary,Breakfast,Chilled Mandarin Oranges (1/2 cup (drained)),1
robinson secondary,Breakfast,Chilled Pineapple (1/2 cup),1
robinson secondary,Breakfast,Egg and American Cheese on English Muffin (Sandwich),1
robinson secondary,Breakfast,Golden Delicious Apple (Each),1
robinson secondary,Breakfast,"Parfait, Triple Berry (Parfait)",1
rocky run middle,Breakfast,Apple Juice (Each),18
rocky run middle,Breakfast,Orange Tangerine Juice (Each),9
rocky run middle,Breakfast,1% White Milk (Each),8
rocky run middle,Breakfast,Mini Maple Pancakes (Package),8
rocky run middle,Breakfast,Bagel (Bagel),4
rocky run middle,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",3
rocky run middle,Breakfast,Cream Cheese (Each),3
rocky run middle,Breakfast,Honey Cheerios Cereal (Each),3
rocky run middle,Breakfast,Red Delicious Apple (Each - serving),3
rocky run middle,Breakfast,Banana (Each),2
rocky run middle,Breakfast,Blueberry Chex Cereal (Each),2
rocky run middle,Breakfast,Cinnamon Chex Cereal (Each),2
rocky run middle,Breakfast,Fat Free White Milk (Each),2
rocky run middle,Breakfast,String Cheese (1 Stick),2
rocky run middle,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
rocky run middle,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",1
rocky run middle,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
rocky run middle,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
rocky run middle,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
rocky run middle,Breakfast,Mandarin Orange Parfait (Parfait),1
rocky run middle,Breakfast,Natural Breakfast Syrup (Each),1
rocky run middle,Breakfast,Natural Grape Jam (Packet),1
rocky run middle,Breakfast,Orange (6 Slices per 1/2 cup),1
rocky run middle,Breakfast,Strawberry Parfait (Parfait),1
rocky run middle,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
rolling valley elementary,Breakfast,Apple Juice (Each),39
rolling valley elementary,Breakfast,Orange Tangerine Juice (Each),21
rolling valley elementary,Breakfast,Mini Maple Pancakes (Package),18
rolling valley elementary,Breakfast,1% White Milk (Each),17
rolling valley elementary,Breakfast,Bagel (Bagel),9
rolling valley elementary,Breakfast,Cream Cheese (Each),7
rolling valley elementary,Breakfast,Honey Cheerios Cereal (Each),7
rolling valley elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",6
rolling valley elementary,Breakfast,Red Delicious Apple (Each - serving),6
rolling valley elementary,Breakfast,Blueberry Chex Cereal (Each),5
rolling valley elementary,Breakfast,Cinnamon Chex Cereal (Each),5
rolling valley elementary,Breakfast,Fat Free White Milk (Each),5
rolling valley elementary,Breakfast,Banana (Each),4
rolling valley elementary,Breakfast,String Cheese (1 Stick),4
rolling valley elementary,Breakfast,Natural Breakfast Syrup (Each),3
rolling valley elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",2
rolling valley elementary,Breakfast,Mandarin Orange Parfait (Parfait),2
rolling valley elementary,Breakfast,Natural Grape Jam (Packet),2
rolling valley elementary,Breakfast,Orange (6 Slices per 1/2 cup),2
rolling valley elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
rolling valley elementary,Breakfast,Applesauce (1/2 Cup),1
rolling valley elementary,Breakfast,Blueberry Bread (1 square),1
rolling valley elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),1
rolling valley elementary,Breakfast,Blueberry Muffin Top (Muffin Top),1
rolling valley elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
rolling valley elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),1
rolling valley elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
rolling valley elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
rolling valley elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),1
rolling valley elementary,Breakfast,"Parfait, Triple Berry (Parfait)",1
rolling valley elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",1
rolling valley elementary,Breakfast,Strawberry Parfait (Parfait),1
rolling valley elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
rose hill elementary,Breakfast,Apple Juice (Each),121
rose hill elementary,Breakfast,Orange Tangerine Juice (Each),65
rose hill elementary,Breakfast,Mini Maple Pancakes (Package),56
rose hill elementary,Breakfast,1% White Milk (Each),54
rose hill elementary,Breakfast,Bagel (Bagel),26
rose hill elementary,Breakfast,Cream Cheese (Each),20
rose hill elementary,Breakfast,Honey Cheerios Cereal (Each),20
rose hill elementary,Breakfast,Red Delicious Apple (Each - serving),20
rose hill elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",18
rose hill elementary,Breakfast,Cinnamon Chex Cereal (Each),17
rose hill elementary,Breakfast,Blueberry Chex Cereal (Each),15
rose hill elementary,Breakfast,Fat Free White Milk (Each),14
rose hill elementary,Breakfast,Banana (Each),13
rose hill elementary,Breakfast,String Cheese (1 Stick),13
rose hill elementary,Breakfast,Natural Breakfast Syrup (Each),9
rose hill elementary,Breakfast,Natural Grape Jam (Packet),7
rose hill elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),5
rose hill elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",5
rose hill elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),5
rose hill elementary,Breakfast,Mandarin Orange Parfait (Parfait),5
rose hill elementary,Breakfast,Orange (6 Slices per 1/2 cup),5
rose hill elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),4
rose hill elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),4
rose hill elementary,Breakfast,Strawberry Parfait (Parfait),4
rose hill elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),4
rose hill elementary,Breakfast,Blueberry Bread (1 square),3
rose hill elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),3
rose hill elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),3
rose hill elementary,Breakfast,Applesauce (1/2 Cup),2
rose hill elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),2
rose hill elementary,Breakfast,Blueberry Muffin Top (Muffin Top),2
rose hill elementary,Breakfast,"Parfait, Triple Berry (Parfait)",2
rose hill elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",2
rose hill elementary,Breakfast,1% Unflavored Shelf-Stable Milk (Each),1
rose hill elementary,Breakfast,Apple Cinnamon Bread (2oz Grain (1/32 Baked Pan)),1
rose hill elementary,Breakfast,Apple Cinnamon Bread (Grain for entree) (1 square),1
rose hill elementary,Breakfast,Apple Slices (3 slices per 1/4 cup),1
rose hill elementary,Breakfast,Biscuit (Biscuit),1
rose hill elementary,Breakfast,Bottled Water (Bottle),1
rose hill elementary,Breakfast,Chilled Mandarin Oranges (1/2 cup (drained)),1
rose hill elementary,Breakfast,Chilled Pineapple (1/2 cup),1
rose hill elementary,Breakfast,Egg and American Cheese on English Muffin (Sandwich),1
rose hill elementary,Breakfast,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",1
rose hill elementary,Breakfast,Golden Delicious Apple (Each),1
rose hill elementary,Breakfast,IW Applesauce Cup (Each),1
rose hill elementary,Breakfast,Mini Maple Waffles (Package),1
sandburg middle,Breakfast,Apple Juice (Each),50
sandburg middle,Breakfast,Orange Tangerine Juice (Each),27
sandburg middle,Breakfast,Mini Maple Pancakes (Package),23
sandburg middle,Breakfast,1% White Milk (Each),22
sandburg middle,Breakfast,Bagel (Bagel),11
sandburg middle,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",8
sandburg middle,Breakfast,Cream Cheese (Each),8
sandburg middle,Breakfast,Honey Cheerios Cereal (Each),8
sandburg middle,Breakfast,Red Delicious Apple (Each - serving),8
sandburg middle,Breakfast,Cinnamon Chex Cereal (Each),7
sandburg middle,Breakfast,Blueberry Chex Cereal (Each),6
sandburg middle,Breakfast,Fat Free White Milk (Each),6
sandburg middle,Breakfast,Banana (Each),5
sandburg middle,Breakfast,String Cheese (1 Stick),5
sandburg middle,Breakfast,Natural Breakfast Syrup (Each),4
sandburg middle,Breakfast,Natural Grape Jam (Packet),3
sandburg middle,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),2
sandburg middle,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",2
sandburg middle,Breakfast,Chicken & Biscuit Sandwich (Sandwich),2
sandburg middle,Breakfast,Egg and American Cheese on Bagel (Sandwich),2
sandburg middle,Breakfast,Mandarin Orange Parfait (Parfait),2
sandburg middle,Breakfast,Orange (6 Slices per 1/2 cup),2
sandburg middle,Breakfast,Strawberry Parfait (Parfait),2
sandburg middle,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),2
sandburg middle,Breakfast,Applesauce (1/2 Cup),1
sandburg middle,Breakfast,Blueberry Bread (1 square),1
sandburg middle,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),1
sandburg middle,Breakfast,Blueberry Muffin Top (Muffin Top),1
sandburg middle,Breakfast,Chilled Peaches (1/2 cup (drained)),1
sandburg middle,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
sandburg middle,Breakfast,Golden Delicious Apple (Each),1
sandburg middle,Breakfast,Orange Slices (3 slices per 1/4 cup),1
sandburg middle,Breakfast,"Parfait, Triple Berry (Parfait)",1
sandburg middle,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",1
sangster elementary,Breakfast,Apple Juice (Each),41
sangster elementary,Breakfast,Orange Tangerine Juice (Each),22
sangster elementary,Breakfast,Mini Maple Pancakes (Package),19
sangster elementary,Breakfast,1% White Milk (Each),18
sangster elementary,Breakfast,Bagel (Bagel),9
sangster elementary,Breakfast,Cream Cheese (Each),7
sangster elementary,Breakfast,Honey Cheerios Cereal (Each),7
sangster elementary,Breakfast,Red Delicious Apple (Each - serving),7
sangster elementary,Breakfast,Cinnamon Chex Cereal (Each),6
sangster elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",6
sangster elementary,Breakfast,Banana (Each),5
sangster elementary,Breakfast,Blueberry Chex Cereal (Each),5
sangster elementary,Breakfast,Fat Free White Milk (Each),5
sangster elementary,Breakfast,String Cheese (1 Stick),4
sangster elementary,Breakfast,Natural Breakfast Syrup (Each),3
sangster elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),2
sangster elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",2
sangster elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),2
sangster elementary,Breakfast,Mandarin Orange Parfait (Parfait),2
sangster elementary,Breakfast,Natural Grape Jam (Packet),2
sangster elementary,Breakfast,Orange (6 Slices per 1/2 cup),2
sangster elementary,Breakfast,Applesauce (1/2 Cup),1
sangster elementary,Breakfast,Blueberry Bread (1 square),1
sangster elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),1
sangster elementary,Breakfast,Blueberry Muffin Top (Muffin Top),1
sangster elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),1
sangster elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
sangster elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
sangster elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),1
sangster elementary,Breakfast,"Parfait, Triple Berry (Parfait)",1
sangster elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",1
sangster elementary,Breakfast,Strawberry Parfait (Parfait),1
sangster elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
saratoga elementary,Breakfast,Apple Juice (Each),76
saratoga elementary,Breakfast,Orange Tangerine Juice (Each),41
saratoga elementary,Breakfast,Mini Maple Pancakes (Package),35
saratoga elementary,Breakfast,1% White Milk (Each),34
saratoga elementary,Breakfast,Bagel (Bagel),17
saratoga elementary,Breakfast,Cream Cheese (Each),13
saratoga elementary,Breakfast,Honey Cheerios Cereal (Each),13
saratoga elementary,Breakfast,Red Delicious Apple (Each - serving),13
saratoga elementary,Breakfast,Cinnamon Chex Cereal (Each),11
saratoga elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",11
saratoga elementary,Breakfast,Blueberry Chex Cereal (Each),9
saratoga elementary,Breakfast,Fat Free White Milk (Each),9
saratoga elementary,Breakfast,Banana (Each),8
saratoga elementary,Breakfast,String Cheese (1 Stick),8
saratoga elementary,Breakfast,Natural Breakfast Syrup (Each),6
saratoga elementary,Breakfast,Natural Grape Jam (Packet),4
saratoga elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),3
saratoga elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",3
saratoga elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),3
saratoga elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),3
saratoga elementary,Breakfast,Mandarin Orange Parfait (Parfait),3
saratoga elementary,Breakfast,Orange (6 Slices per 1/2 cup),3
saratoga elementary,Breakfast,Blueberry Bread (1 square),2
saratoga elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),2
saratoga elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),2
saratoga elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),2
saratoga elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",2
saratoga elementary,Breakfast,Strawberry Parfait (Parfait),2
saratoga elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),2
saratoga elementary,Breakfast,1% Unflavored Shelf-Stable Milk (Each),1
saratoga elementary,Breakfast,Apple Cinnamon Bread (2oz Grain (1/32 Baked Pan)),1
saratoga elementary,Breakfast,Apple Slices (3 slices per 1/4 cup),1
saratoga elementary,Breakfast,Applesauce (1/2 Cup),1
saratoga elementary,Breakfast,Biscuit (Biscuit),1
saratoga elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),1
saratoga elementary,Breakfast,Blueberry Muffin Top (Muffin Top),1
saratoga elementary,Breakfast,Chilled Mandarin Oranges (1/2 cup (drained)),1
saratoga elementary,Breakfast,Chilled Pineapple (1/2 cup),1
saratoga elementary,Breakfast,Egg and American Cheese on English Muffin (Sandwich),1
saratoga elementary,Breakfast,Golden Delicious Apple (Each),1
saratoga elementary,Breakfast,"Parfait, Triple Berry (Parfait)",1
shrevewood elementary,Breakfast,Apple Juice (Each),70
shrevewood elementary,Breakfast,Orange Tangerine Juice (Each),38
shrevewood elementary,Breakfast,Mini Maple Pancakes (Package),33
shrevewood elementary,Breakfast,1% White Milk (Each),32
shrevewood elementary,Breakfast,Bagel (Bagel),15
shrevewood elementary,Breakfast,Cream Cheese (Each),12
shrevewood elementary,Breakfast,Honey Cheerios Cereal (Each),12
shrevewood elementary,Breakfast,Red Delicious Apple (Each - serving),12
shrevewood elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",11
shrevewood elementary,Breakfast,Cinnamon Chex Cereal (Each),10
shrevewood elementary,Breakfast,Blueberry Chex Cereal (Each),9
shrevewood elementary,Breakfast,Banana (Each),8
shrevewood elementary,Breakfast,Fat Free White Milk (Each),8
shrevewood elementary,Breakfast,String Cheese (1 Stick),8
shrevewood elementary,Breakfast,Natural Breakfast Syrup (Each),5
shrevewood elementary,Breakfast,Natural Grape Jam (Packet),4
shrevewood elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),3
shrevewood elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",3
shrevewood elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),3
shrevewood elementary,Breakfast,Mandarin Orange Parfait (Parfait),3
shrevewood elementary,Breakfast,Orange (6 Slices per 1/2 cup),3
shrevewood elementary,Breakfast,Blueberry Bread (1 square),2
shrevewood elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),2
shrevewood elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),2
shrevewood elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),2
shrevewood elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),2
shrevewood elementary,Breakfast,Strawberry Parfait (Parfait),2
shrevewood elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),2
shrevewood elementary,Breakfast,1% Unflavored Shelf-Stable Milk (Each),1
shrevewood elementary,Breakfast,Apple Cinnamon Bread (2oz Grain (1/32 Baked Pan)),1
shrevewood elementary,Breakfast,Applesauce (1/2 Cup),1
shrevewood elementary,Breakfast,Biscuit (Biscuit),1
shrevewood elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),1
shrevewood elementary,Breakfast,Blueberry Muffin Top (Muffin Top),1
shrevewood elementary,Breakfast,Chilled Mandarin Oranges (1/2 cup (drained)),1
shrevewood elementary,Breakfast,Chilled Pineapple (1/2 cup),1
shrevewood elementary,Breakfast,Egg and American Cheese on English Muffin (Sandwich),1
shrevewood elementary,Breakfast,Golden Delicious Apple (Each),1
shrevewood elementary,Breakfast,"Parfait, Triple Berry (Parfait)",1
shrevewood elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",1
silverbrook elementary,Breakfast,Apple Juice (Each),25
silverbrook elementary,Breakfast,Orange Tangerine Juice (Each),13
silverbrook elementary,Breakfast,1% White Milk (Each),11
silverbrook elementary,Breakfast,Mini Maple Pancakes (Package),11
silverbrook elementary,Breakfast,Bagel (Bagel),5
silverbrook elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",4
silverbrook elementary,Breakfast,Cream Cheese (Each),4
silverbrook elementary,Breakfast,Honey Cheerios Cereal (Each),4
silverbrook elementary,Breakfast,Red Delicious Apple (Each - serving),4
silverbrook elementary,Breakfast,Banana (Each),3
silverbrook elementary,Breakfast,Blueberry Chex Cereal (Each),3
silverbrook elementary,Breakfast,Cinnamon Chex Cereal (Each),3
silverbrook elementary,Breakfast,Fat Free White Milk (Each),3
silverbrook elementary,Breakfast,String Cheese (1 Stick),3
silverbrook elementary,Breakfast,Natural Breakfast Syrup (Each),2
silverbrook elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
silverbrook elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",1
silverbrook elementary,Breakfast,Blueberry Bread (1 square),1
silverbrook elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
silverbrook elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),1
silverbrook elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
silverbrook elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
silverbrook elementary,Breakfast,Mandarin Orange Parfait (Parfait),1
silverbrook elementary,Breakfast,Natural Grape Jam (Packet),1
silverbrook elementary,Breakfast,Orange (6 Slices per 1/2 cup),1
silverbrook elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),1
silverbrook elementary,Breakfast,Strawberry Parfait (Parfait),1
silverbrook elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
sleepy hollow elementary,Breakfast,Apple Juice (Each),127
sleepy hollow elementary,Breakfast,Orange Tangerine Juice (Each),68
sleepy hollow elementary,Breakfast,Mini Maple Pancakes (Package),59
sleepy hollow elementary,Breakfast,1% White Milk (Each),57
sleepy hollow elementary,Breakfast,Bagel (Bagel),28
sleepy hollow elementary,Breakfast,Cream Cheese (Each),21
sleepy hollow elementary,Breakfast,Honey Cheerios Cereal (Each),21
sleepy hollow elementary,Breakfast,Red Delicious Apple (Each - serving),21
sleepy hollow elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",19
sleepy hollow elementary,Breakfast,Cinnamon Chex Cereal (Each),18
sleepy hollow elementary,Breakfast,Blueberry Chex Cereal (Each),15
sleepy hollow elementary,Breakfast,Fat Free White Milk (Each),15
sleepy hollow elementary,Breakfast,Banana (Each),14
sleepy hollow elementary,Breakfast,String Cheese (1 Stick),14
sleepy hollow elementary,Breakfast,Natural Breakfast Syrup (Each),10
sleepy hollow elementary,Breakfast,Natural Grape Jam (Packet),7
sleepy hollow elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",6
sleepy hollow elementary,Breakfast,Orange (6 Slices per 1/2 cup),6
sleepy hollow elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),5
sleepy hollow elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),5
sleepy hollow elementary,Breakfast,Mandarin Orange Parfait (Parfait),5
sleepy hollow elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),4
sleepy hollow elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),4
sleepy hollow elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),4
sleepy hollow elementary,Breakfast,Strawberry Parfait (Parfait),4
sleepy hollow elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),4
sleepy hollow elementary,Breakfast,Blueberry Bread (1 square),3
sleepy hollow elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),3
sleepy hollow elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",3
sleepy hollow elementary,Breakfast,Applesauce (1/2 Cup),2
sleepy hollow elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),2
sleepy hollow elementary,Breakfast,Blueberry Muffin Top (Muffin Top),2
sleepy hollow elementary,Breakfast,"Parfait, Triple Berry (Parfait)",2
sleepy hollow elementary,Breakfast,1% Unflavored Shelf-Stable Milk (Each),1
sleepy hollow elementary,Breakfast,Apple Cinnamon Bread (2oz Grain (1/32 Baked Pan)),1
sleepy hollow elementary,Breakfast,Apple Cinnamon Bread (Grain for entree) (1 square),1
sleepy hollow elementary,Breakfast,Apple Slices (3 slices per 1/4 cup),1
sleepy hollow elementary,Breakfast,Assorted Craisins (Packet),1
sleepy hollow elementary,Breakfast,Biscuit (Biscuit),1
sleepy hollow elementary,Breakfast,Bottled Water (Bottle),1
sleepy hollow elementary,Breakfast,Chilled Mandarin Oranges (1/2 cup (drained)),1
sleepy hollow elementary,Breakfast,Chilled Pineapple (1/2 cup),1
sleepy hollow elementary,Breakfast,Egg and American Cheese on English Muffin (Sandwich),1
sleepy hollow elementary,Breakfast,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",1
sleepy hollow elementary,Breakfast,Golden Delicious Apple (Each),1
sleepy hollow elementary,Breakfast,IW Applesauce Cup (Each),1
sleepy hollow elementary,Breakfast,Mini Maple Waffles (Package),1
south county hs,Breakfast,Apple Juice (Each),77
south county hs,Breakfast,Orange Tangerine Juice (Each),41
