school_name,date,identifier,name,planned_reimbursable,planned_non-reimbursable,planned_total,offered_reimbursable,offered_non-reimbursable,offered_total,served_reimbursable,served_non-reimbursable,served_total,discarded_total,discarded_cost,subtotal_cost,left_over_total,left_over_percent_of_offered,left_over_cost,production_cost_total,Calories,Total Fat (g),Saturated Fat (g),Cholesterol (mg),Sodium (mg),Carbohydrate (g),Dietary Fiber (g),Total Sugars (g),Added Sugars (g),Protein (g),Vitamin A (IU),Vitamin C (mg),Vitamin D (D2 + D3) (mcg),Calcium (mg),Iron (mg),Potassium (mg),Category,Sub-Category,Served
annandale terrace elementary,2025-05-05,20038,Fat Free White Milk (Each),25,0,25,25,23,0,23,7.59,0,0.0,0.0,7.59,2.0,8.0,0.66,8.25,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-05,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,1.74,0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
annandale terrace elementary,2025-05-05,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,0.79,0,0.0,0.0,0.79,0.0,0.0,0.0,0.79,140,6,1,0,130,13,1,9,5,10,150,0,3,340,3,510,Sides,Milk,Breakfast
annandale terrace elementary,2025-05-06,20001,1% White Milk (Each),102,0,102,147,139,0,139,50.04,0,0.0,0.0,50.04,8.0,5.44,2.88,52.92,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-06,20038,Fat Free White Milk (Each),25,0,25,35,31,0,31,10.23,0,0.0,0.0,10.23,4.0,11.43,1.32,11.55,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-06,20043,"Lactose Free, White Milk (Each)",3,0,3,3,3,0,3,1.74,0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
annandale terrace elementary,2025-05-06,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",1,0,1,1,1,0,1,0.79,0,0.0,0.0,0.79,0.0,0.0,0.0,0.79,140,6,1,0,130,13,1,9,5,10,150,0,3,340,3,510,Sides,Milk,Breakfast
annandale terrace elementary,2025-05-07,20001,1% White Milk (Each),104,0,104,104,99,0,99,35.64,0,0.0,0.0,35.64,5.0,4.81,1.8,37.44,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-07,20038,Fat Free White Milk (Each),26,0,26,25,19,0,19,6.27,0,0.0,0.0,6.27,6.0,24.0,1.98,8.25,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-07,20043,"Lactose Free, White Milk (Each)",3,0,3,3,3,0,3,1.74,0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
annandale terrace elementary,2025-05-07,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",1,0,1,1,1,0,1,0.79,0,0.0,0.0,0.79,0.0,0.0,0.0,0.79,140,6,1,0,130,13,1,9,5,10,150,0,3,340,3,510,Sides,Milk,Breakfast
annandale terrace elementary,2025-05-08,20001,1% White Milk (Each),104,0,104,87,84,0,84,30.24,0,0.0,0.0,30.24,3.0,3.45,1.08,31.32,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-08,20038,Fat Free White Milk (Each),26,0,26,25,19,0,19,6.27,0,0.0,0.0,6.27,6.0,24.0,1.98,8.25,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-08,20043,"Lactose Free, White Milk (Each)",3,0,3,3,3,0,3,1.74,0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
annandale terrace elementary,2025-05-08,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",1,0,1,1,1,0,1,0.79,0,0.0,0.0,0.79,0.0,0.0,0.0,0.79,140,6,1,0,130,13,1,9,5,10,150,0,3,340,3,510,Sides,Milk,Breakfast
annandale terrace elementary,2025-05-09,20001,1% White Milk (Each),102,0,102,108,106,0,106,38.16,0,0.0,0.0,38.16,2.0,1.85,0.72,38.88,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-09,20038,Fat Free White Milk (Each),25,0,25,40,37,0,37,12.21,0,0.0,0.0,12.21,3.0,7.5,0.99,13.2,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-09,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,1.74,0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
annandale terrace elementary,2025-05-09,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,0.79,0,0.0,0.0,0.79,0.0,0.0,0.0,0.79,140,6,1,0,130,13,1,9,5,10,150,0,3,340,3,510,Sides,Milk,Breakfast
annandale terrace elementary,2025-05-12,20001,1% White Milk (Each),98,0,98,100,96,0,96,34.56,0,0.0,0.0,34.56,4.0,4.0,1.44,36.0,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-12,20038,Fat Free White Milk (Each),24,0,24,27,19,0,19,6.27,0,0.0,0.0,6.27,8.0,29.63,2.64,8.91,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-12,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,1.74,0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
annandale terrace elementary,2025-05-12,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,0.79,0,0.0,0.0,0.79,0.0,0.0,0.0,0.79,140,6,1,0,130,13,1,9,5,10,150,0,3,340,3,510,Sides,Milk,Breakfast
annandale terrace elementary,2025-05-13,20001,1% White Milk (Each),98,0,98,89,87,0,87,31.32,0,0.0,0.0,31.32,2.0,2.25,0.72,32.04,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-13,20038,Fat Free White Milk (Each),24,0,24,30,28,0,28,9.24,0,0.0,0.0,9.24,2.0,6.67,0.66,9.9,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-13,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,1.74,0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
annandale terrace elementary,2025-05-13,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,0.79,0,0.0,0.0,0.79,0.0,0.0,0.0,0.79,140,6,1,0,130,13,1,9,5,10,150,0,3,340,3,510,Sides,Milk,Breakfast
annandale terrace elementary,2025-05-14,20001,1% White Milk (Each),101,0,101,105,103,0,103,37.08,0,0.0,0.0,37.08,2.0,1.9,0.72,37.8,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-14,20038,Fat Free White Milk (Each),25,0,25,25,18,0,18,5.94,0,0.0,0.0,5.94,7.0,28.0,2.31,8.25,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-14,20043,"Lactose Free, White Milk (Each)",0,0,0,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
annandale terrace elementary,2025-05-14,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,0.79,0,0.0,0.0,0.79,0.0,0.0,0.0,0.79,140,6,1,0,130,13,1,9,5,10,150,0,3,340,3,510,Sides,Milk,Breakfast
annandale terrace elementary,2025-05-15,20001,1% White Milk (Each),101,0,101,106,96,0,96,34.56,0,0.0,0.0,34.56,10.0,9.43,3.6,38.16,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-15,20038,Fat Free White Milk (Each),25,0,25,40,30,0,30,9.9,0,0.0,0.0,9.9,10.0,25.0,3.3,13.2,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-15,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,1.74,0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
annandale terrace elementary,2025-05-15,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,0.79,0,0.0,0.0,0.79,0.0,0.0,0.0,0.79,140,6,1,0,130,13,1,9,5,10,150,0,3,340,3,510,Sides,Milk,Breakfast
annandale terrace elementary,2025-05-16,20001,1% White Milk (Each),98,0,98,125,105,0,105,37.8,0,0.0,0.0,37.8,20.0,16.0,7.2,45.0,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-16,20038,Fat Free White Milk (Each),24,0,24,25,17,0,17,5.61,0,0.0,0.0,5.61,8.0,32.0,2.64,8.25,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-16,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,1.74,0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
annandale terrace elementary,2025-05-16,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,0.79,0,0.0,0.0,0.79,0.0,0.0,0.0,0.79,140,6,1,0,130,13,1,9,5,10,150,0,3,340,3,510,Sides,Milk,Breakfast
annandale terrace elementary,2025-05-19,20001,1% White Milk (Each),98,0,98,103,92,0,92,33.12,0,0.0,0.0,33.12,11.0,10.68,3.96,37.08,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-19,20038,Fat Free White Milk (Each),24,0,24,30,24,0,24,7.92,0,0.0,0.0,7.92,6.0,20.0,1.98,9.9,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-19,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,1.74,0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
annandale terrace elementary,2025-05-19,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,0.79,0,0.0,0.0,0.79,0.0,0.0,0.0,0.79,140,6,1,0,130,13,1,9,5,10,150,0,3,340,3,510,Sides,Milk,Breakfast
annandale terrace elementary,2025-05-20,20001,1% White Milk (Each),98,0,98,189,188,0,188,67.68,0,0.0,0.0,67.68,1.0,0.53,0.36,68.04,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-20,20038,Fat Free White Milk (Each),24,0,24,40,39,0,39,12.87,0,0.0,0.0,12.87,1.0,2.5,0.33,13.2,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-20,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,1.74,0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
annandale terrace elementary,2025-05-20,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,0.79,0,0.0,0.0,0.79,0.0,0.0,0.0,0.79,140,6,1,0,130,13,1,9,5,10,150,0,3,340,3,510,Sides,Milk,Breakfast
annandale terrace elementary,2025-05-21,20001,1% White Milk (Each),101,0,101,170,150,0,150,54.0,0,0.0,0.0,54.0,20.0,11.76,7.2,61.2,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-21,20038,Fat Free White Milk (Each),25,0,25,35,30,0,30,9.9,0,0.0,0.0,9.9,5.0,14.29,1.65,11.55,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-21,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,1.74,0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
annandale terrace elementary,2025-05-21,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,0.79,0,0.0,0.0,0.79,0.0,0.0,0.0,0.79,140,6,1,0,130,13,1,9,5,10,150,0,3,340,3,510,Sides,Milk,Breakfast
annandale terrace elementary,2025-05-22,20001,1% White Milk (Each),101,0,101,114,107,0,107,38.52,0,0.0,0.0,38.52,7.0,6.14,2.52,41.04,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-22,20038,Fat Free White Milk (Each),25,0,25,25,20,0,20,6.6,0,0.0,0.0,6.6,5.0,20.0,1.65,8.25,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-22,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,1.74,0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
annandale terrace elementary,2025-05-22,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,0.79,0,0.0,0.0,0.79,0.0,0.0,0.0,0.79,140,6,1,0,130,13,1,9,5,10,150,0,3,340,3,510,Sides,Milk,Breakfast
annandale terrace elementary,2025-05-23,20001,1% White Milk (Each),98,0,98,145,130,0,130,46.8,0,0.0,0.0,46.8,15.0,10.34,5.4,52.2,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-23,20038,Fat Free White Milk (Each),24,0,24,35,25,0,25,8.25,0,0.0,0.0,8.25,10.0,28.57,3.3,11.55,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-23,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,1.74,0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
annandale terrace elementary,2025-05-23,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,0.79,0,0.0,0.0,0.79,0.0,0.0,0.0,0.79,140,6,1,0,130,13,1,9,5,10,150,0,3,340,3,510,Sides,Milk,Breakfast
annandale terrace elementary,2025-05-27,20001,1% White Milk (Each),98,0,98,117,112,0,112,40.32,0,0.0,0.0,40.32,5.0,4.27,1.8,42.12,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-27,20038,Fat Free White Milk (Each),24,0,24,30,25,0,25,8.25,0,0.0,0.0,8.25,5.0,16.67,1.65,9.9,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-27,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,1.74,0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
annandale terrace elementary,2025-05-27,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,0.79,0,0.0,0.0,0.79,0.0,0.0,0.0,0.79,140,6,1,0,130,13,1,9,5,10,150,0,3,340,3,510,Sides,Milk,Breakfast
annandale terrace elementary,2025-05-28,20001,1% White Milk (Each),108,0,108,158,124,0,124,44.64,0,0.0,0.0,44.64,34.0,21.52,12.24,56.88,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-28,20038,Fat Free White Milk (Each),21,0,21,50,32,0,32,10.56,0,0.0,0.0,10.56,18.0,36.0,5.94,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-28,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,1.74,0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
annandale terrace elementary,2025-05-28,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,0.79,0,0.0,0.0,0.79,0.0,0.0,0.0,0.79,140,6,1,0,130,13,1,9,5,10,150,0,3,340,3,510,Sides,Milk,Breakfast
annandale terrace elementary,2025-05-29,20001,1% White Milk (Each),108,0,108,124,119,0,119,42.84,0,0.0,0.0,42.84,5.0,4.03,1.8,44.64,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-29,20038,Fat Free White Milk (Each),21,0,21,35,30,0,30,9.9,0,0.0,0.0,9.9,5.0,14.29,1.65,11.55,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-29,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,1.74,0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
annandale terrace elementary,2025-05-29,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,0.79,0,0.0,0.0,0.79,0.0,0.0,0.0,0.79,140,6,1,0,130,13,1,9,5,10,150,0,3,340,3,510,Sides,Milk,Breakfast
annandale terrace elementary,2025-05-30,20001,1% White Milk (Each),105,0,105,176,156,0,156,56.16,0,0.0,0.0,56.16,20.0,11.36,7.2,63.36,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-30,20038,Fat Free White Milk (Each),20,0,20,50,40,0,40,13.2,0,0.0,0.0,13.2,10.0,20.0,3.3,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
annandale terrace elementary,2025-05-30,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,1.74,0,0.0,0.0,1.74,0.0,0.0,0.0,1.74,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
annandale terrace elementary,2025-05-30,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,0.79,0,0.0,0.0,0.79,0.0,0.0,0.0,0.79,140,6,1,0,130,13,1,9,5,10,150,0,3,340,3,510,Sides,Milk,Breakfast
armstrong elementary,2025-05-01,20038,Fat Free White Milk (Each),15,0,15,6,6,0,6,1.98,0,0.0,0.0,1.98,0.0,0.0,0.0,1.98,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-01,30102,1% Unflavored Shelf-Stable Milk (Each),0,0,0,54,27,0,27,10.26,0,0.0,0.0,10.26,27.0,50.0,10.26,20.52,110,3,2,10,105,12,0,12,0,8,150,0,3,300,0,320,Sides,Milk,Breakfast
armstrong elementary,2025-05-02,20038,Fat Free White Milk (Each),15,0,15,20,13,0,13,4.29,0,0.0,0.0,4.29,7.0,35.0,2.31,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-02,30102,1% Unflavored Shelf-Stable Milk (Each),0,0,0,54,31,0,31,11.78,0,0.0,0.0,11.78,23.0,42.59,8.74,20.52,110,3,2,10,105,12,0,12,0,8,150,0,3,300,0,320,Sides,Milk,Breakfast
armstrong elementary,2025-05-05,20001,1% White Milk (Each),20,0,20,50,17,0,17,6.12,0,0.0,0.0,6.12,33.0,66.0,11.88,18.0,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-05,20038,Fat Free White Milk (Each),15,0,15,30,26,0,26,8.58,0,0.0,0.0,8.58,4.0,13.33,1.32,9.9,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-06,20001,1% White Milk (Each),20,0,20,40,29,0,29,10.44,0,0.0,0.0,10.44,11.0,27.5,3.96,14.4,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-06,20038,Fat Free White Milk (Each),15,0,15,30,17,0,17,5.61,1,3.33,0.33,5.94,12.0,40.0,3.96,9.9,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-07,20001,1% White Milk (Each),26,0,26,30,19,0,19,6.84,0,0.0,0.0,6.84,11.0,36.67,3.96,10.8,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-07,20038,Fat Free White Milk (Each),20,0,20,30,18,0,18,5.94,0,0.0,0.0,5.94,12.0,40.0,3.96,9.9,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-08,20001,1% White Milk (Each),20,0,20,20,16,0,16,5.76,0,0.0,0.0,5.76,4.0,20.0,1.44,7.2,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-08,20038,Fat Free White Milk (Each),15,0,15,50,18,0,18,5.94,0,0.0,0.0,5.94,32.0,64.0,10.56,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-09,20001,1% White Milk (Each),20,0,20,30,14,0,14,5.04,0,0.0,0.0,5.04,16.0,53.33,5.76,10.8,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-09,20038,Fat Free White Milk (Each),15,0,15,50,21,0,21,6.93,0,0.0,0.0,6.93,29.0,58.0,9.57,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-12,20001,1% White Milk (Each),23,0,23,50,24,0,24,8.64,0,0.0,0.0,8.64,26.0,52.0,9.36,18.0,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-12,20038,Fat Free White Milk (Each),18,0,18,50,17,0,17,5.61,0,0.0,0.0,5.61,33.0,66.0,10.89,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-12,30102,1% Unflavored Shelf-Stable Milk (Each),0,0,0,4,4,0,4,1.52,0,0.0,0.0,1.52,0.0,0.0,0.0,1.52,110,3,2,10,105,12,0,12,0,8,150,0,3,300,0,320,Sides,Milk,Breakfast
armstrong elementary,2025-05-13,20001,1% White Milk (Each),23,0,23,50,22,0,22,7.92,0,0.0,0.0,7.92,28.0,56.0,10.08,18.0,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-13,20038,Fat Free White Milk (Each),18,0,18,50,19,0,19,6.27,0,0.0,0.0,6.27,31.0,62.0,10.23,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-14,20001,1% White Milk (Each),30,0,30,50,27,0,27,9.72,0,0.0,0.0,9.72,23.0,46.0,8.28,18.0,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-14,20038,Fat Free White Milk (Each),23,0,23,50,21,0,21,6.93,0,0.0,0.0,6.93,29.0,58.0,9.57,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-15,20001,1% White Milk (Each),23,0,23,50,21,0,21,7.56,0,0.0,0.0,7.56,29.0,58.0,10.44,18.0,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-15,20038,Fat Free White Milk (Each),18,0,18,50,12,0,12,3.96,0,0.0,0.0,3.96,38.0,76.0,12.54,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-16,20001,1% White Milk (Each),23,0,23,50,28,0,28,10.08,0,0.0,0.0,10.08,22.0,44.0,7.92,18.0,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-16,20038,Fat Free White Milk (Each),18,0,18,50,22,0,22,7.26,0,0.0,0.0,7.26,28.0,56.0,9.24,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-19,20001,1% White Milk (Each),23,0,23,50,26,0,26,9.36,0,0.0,0.0,9.36,24.0,48.0,8.64,18.0,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-19,20038,Fat Free White Milk (Each),19,0,19,30,16,0,16,5.28,1,3.33,0.33,5.61,13.0,43.33,4.29,9.9,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-20,20001,1% White Milk (Each),23,0,23,48,10,0,10,3.6,0,0.0,0.0,3.6,38.0,79.17,13.68,17.28,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-20,20038,Fat Free White Milk (Each),19,0,19,14,6,0,6,1.98,0,0.0,0.0,1.98,8.0,57.14,2.64,4.62,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-21,20001,1% White Milk (Each),32,0,32,50,27,0,27,9.72,0,0.0,0.0,9.72,23.0,46.0,8.28,18.0,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
armstrong elementary,2025-05-21,20038,Fat Free White Milk (Each),27,0,27,50,17,0,17,5.61,1,2.0,0.33,5.94,32.0,64.0,10.56,16.5,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
