school_name,name,total_offered,total_left_over,net_consumption_rate
Bonnie Brae Elementary,Nachos with Cheese Sauce (Serving),100,0,100.0
Bonnie Brae Elementary,Nachos with Turkey Barbacoa and Cheese Sauce (Serving),280,0,100.0
Bonnie Brae Elementary,Orange Chicken (4 Bites w/ 1oz sauce),243,0,100.0
Bonnie Brae Elementary,Orange Chickenless Bites (4 bites),54,0,100.0
Bonnie Brae Elementary,Orange Sauce (ounce),150,0,100.0
Bonnie Brae Elementary,Orange Slices (3 slices per 1/4 cup),924,0,100.0
Bonnie Brae Elementary,Orange Slices (6 Slices per 1/2 cup),66,0,100.0
Bonnie Brae Elementary,Orange Tangerine Juice (Each),14,0,100.0
Bonnie Brae Elementary,"Penne Pasta with Marinara and Beef Meatballs (1/2 cup cooked pasta, 1/2c sauce, 5 meatballs)",2,0,100.0
Bonnie Brae Elementary,"Penne Pasta with Marinara and Beef Meatballs (cup cooked pasta, 1/2c sauce, 5 meatballs)",190,0,100.0
Bonnie Brae Elementary,"Peppers, green, pre-sliced (1/2 cup sliced)",288,0,100.0
Bonnie Brae Elementary,"Peppers, red, pre-sliced (1/2 cup sliced)",32,0,100.0
Bonnie Brae Elementary,Pineapple Pepper Fruit Salsa (1 TBSP),34,0,100.0
Bonnie Brae Elementary,Potato Wedges (4 pieces),33,0,100.0
Bonnie Brae Elementary,Potato Wedges (7 pieces),260,0,100.0
Bonnie Brae Elementary,"Quesadilla, Turkey Barbacoa and Cheese (Quesadilla)",4,0,100.0
Bonnie Brae Elementary,Roasted Plantains (3 Slices),2,0,100.0
Bonnie Brae Elementary,Roasted Plantains (6 Slices),84,0,100.0
Bonnie Brae Elementary,"Salsa, Mild Canned (1.5 oz)",425,0,100.0
Bonnie Brae Elementary,"Sauce, Spicy Mayo (tbsp)",100,0,100.0
Bonnie Brae Elementary,Smartfood RF White Cheddar Popcorn (Each),445,0,100.0
Bonnie Brae Elementary,Soft Pretzel (1 pretzel),562,0,100.0
Bonnie Brae Elementary,Spicy Breaded Chicken Patty on Bun (Sandwich),30,0,100.0
Bonnie Brae Elementary,Steamed Baby Carrots (1/2 cup),108,0,100.0
Bonnie Brae Elementary,Steamed Broccoli (1/2 cup),494,0,100.0
Bonnie Brae Elementary,Strawberry Chex Mix (Package),122,0,100.0
Bonnie Brae Elementary,String Cheese (Each),57,0,100.0
Bonnie Brae Elementary,Tex Mex Corn (1/2 cup),226,0,100.0
Bonnie Brae Elementary,Turkey Pepperoni Pizza (Slice),699,0,100.0
Bonnie Brae Elementary,Vegan Burger (Sandwich),92,0,100.0
Bonnie Brae Elementary,Whole Wheat Dinner Roll (Each),127,0,100.0
Bonnie Brae Elementary,Red Seedless Grapes (8 grapes per 1/4 cup),1366,3,99.78038067349927
Bonnie Brae Elementary,Ranch Dressing (1 ounce),2119,9,99.57527135441245
Bonnie Brae Elementary,Italian Dressing (1 ounce),2049,10,99.5119570522206
Bonnie Brae Elementary,Chilled Mandarin Oranges (1/4 cup (drained)),716,5,99.30167597765363
Bonnie Brae Elementary,Original Flavored Dried Cranberries (Package),232,2,99.13793103448276
Bonnie Brae Elementary,Chickpeas - salad bar entree (1/2 cup),966,9,99.06832298136646
Bonnie Brae Elementary,Sour Cream (2 Tablespoons),349,5,98.56733524355302
Bonnie Brae Elementary,Cherry Flavored Dried Cranberries (Each),3860,63,98.36787564766838
Bonnie Brae Elementary,Ketchup Packet (Packet),1071,27,97.47899159663865
Bonnie Brae Elementary,Red Delicious Apple (Each - serving),576,15,97.39583333333334
Bonnie Brae Elementary,Orange (1/4 cup),744,20,97.31182795698925
Bonnie Brae Elementary,Watermelon Flavored Dried Cranberries (2 Eaches),288,8,97.22222222222221
Bonnie Brae Elementary,Gala Apple (Each),826,29,96.48910411622276
Bonnie Brae Elementary,Orange (Each - serving),230,10,95.65217391304348
Bonnie Brae Elementary,Mustard Packet (Packet),583,30,94.8542024013722
Bonnie Brae Elementary,Fat Free Chocolate Milk (Each),3875,237,93.88387096774193
Bonnie Brae Elementary,1% Unflavored Shelf-Stable Milk (Each),302,20,93.37748344370861
Bonnie Brae Elementary,Mayonnaise Packet (Packet),883,60,93.20498301245753
Bonnie Brae Elementary,1% White Milk (Each),2450,170,93.06122448979592
Bonnie Brae Elementary,PB&J Power Pack (Power Packs),1465,112,92.35494880546075
Bonnie Brae Elementary,Peach Yogurt Power Pack (Power Packs),750,99,86.8
Bonnie Brae Elementary,Fat Free Unflavored Shelf-Stable Milk (Each),150,25,83.33333333333334
Bonnie Brae Elementary,Fat Free White Milk (Each),880,167,81.02272727272727
Bonnie Brae Elementary,Assorted  4 oz Yogurt (Container),0,0,0.0
Bonnie Brae Elementary,BBQ Vegan Burger (Sandwich),0,0,0.0
Bonnie Brae Elementary,Cherry Vanilla Yogurt Power Pack (Power Packs),0,0,0.0
Bonnie Brae Elementary,Orange Flavored Dried Cranberries (Each),0,0,0.0
Bonnie Brae Elementary,Raspberry Lemonade Flavored Dried Cranberries (Each),0,0,0.0
Bonnie Brae Elementary,Strawberry & Banana Yogurt Power Pack (Power Packs),0,0,0.0
Bonnie Brae Elementary,Strawberry Flavored Dried Cranberries (Each),0,0,0.0
Bonnie Brae Elementary,Watermelon Flavored Dried Cranberries (Each),0,0,0.0
Braddock Elementary,1% White Milk (Each),4297,0,100.0
Braddock Elementary,Alfredo & Basil Lasagna (Each),275,0,100.0
Braddock Elementary,Apple Slices (3 slices per 1/4 cup),1830,0,100.0
Braddock Elementary,Applesauce (1/2 Cup),151,0,100.0
Braddock Elementary,Arepa w/Taco Beef (1 Aprea + #8 scoop of beef),183,0,100.0
Braddock Elementary,Asian Meatball Sub (sandwich),683,0,100.0
Braddock Elementary,Asian Veggie Sub (sandwich),452,0,100.0
Braddock Elementary,BBQ Chicken Drumstick (Drumstick),351,0,100.0
Braddock Elementary,BBQ Vegan Burger (Sandwich),15,0,100.0
Braddock Elementary,Baby Carrots (3 baby carrots per 1/4 cup),370,0,100.0
Braddock Elementary,Baby Carrots (6 Baby Carrots per 1/2 cup),1150,0,100.0
Braddock Elementary,Baked Cheese Sticks (2 Cheese Sticks),50,0,100.0
Braddock Elementary,Banana (Each),1960,0,100.0
Braddock Elementary,Bean and Cheese Pupusa (Pupusa),330,0,100.0
Braddock Elementary,Beef Meatball Sub Sandwich (Sandwich),910,0,100.0
Braddock Elementary,Black Beans (1/2 Cup),101,0,100.0
Braddock Elementary,Black Beans - salad bar entree (1/2 cup),10,0,100.0
Braddock Elementary,Blueberry Bread (1 square),877,0,100.0
Braddock Elementary,Broccoli Florets (1/4 cup),650,0,100.0
Braddock Elementary,Chana Masala (1/2 cup),130,0,100.0
Braddock Elementary,Cheese Pizza (Slice),1159,0,100.0
Braddock Elementary,Cheese Quesadilla (Quesadilla),368,0,100.0
Braddock Elementary,Cheeseburger (Sandwich),688,0,100.0
Braddock Elementary,Cheez-Its Crackers (Package),420,0,100.0
Braddock Elementary,Cherry Tomatoes (1/4 cup),1765,0,100.0
Braddock Elementary,Cherry Vanilla Yogurt Power Pack (Power Packs),776,0,100.0
Braddock Elementary,Chicken & Vegetable Dumplings (6 dumplings),250,0,100.0
Braddock Elementary,Chicken Masala Drumstick (Drumstick),707,0,100.0
Braddock Elementary,Chicken Tenders (3 tenders),1818,0,100.0
Braddock Elementary,Chickenless Bites (4 Bites),485,0,100.0
Braddock Elementary,Chickpeas (1/4 cup),12,0,100.0
Braddock Elementary,Chickpeas - salad bar entree (1/2 cup),22,0,100.0
Braddock Elementary,Chilled Mandarin Oranges (1/2 cup (drained)),251,0,100.0
Braddock Elementary,Chilled Mandarin Oranges (1/4 cup (drained)),1510,0,100.0
Braddock Elementary,Chilled Peaches (1/2 cup (drained)),200,0,100.0
Braddock Elementary,Chilled Peaches (1/4 cup (drained)),1114,0,100.0
Braddock Elementary,Cooked  Brown Rice (1 cup cooked),375,0,100.0
Braddock Elementary,Cooked  Brown Rice (1/2 cup cooked),1250,0,100.0
Braddock Elementary,Corn (1/2 cup (cooked)),50,0,100.0
Braddock Elementary,Corn (1/4 cup (thawed)),1520,0,100.0
Braddock Elementary,Cucumber Slices (1/2 cup),50,0,100.0
Braddock Elementary,Cucumber Slices (1/4 cup),1145,0,100.0
Braddock Elementary,Cucumber Slices (6 Slices per 1/2 cup),150,0,100.0
Braddock Elementary,Fat Free Chocolate Milk (Each),8232,0,100.0
Braddock Elementary,Fat Free White Milk (Each),1845,0,100.0
Braddock Elementary,Fish Tacos (2 Tacos),190,0,100.0
Braddock Elementary,Fresh Whole Pear (Each),1875,0,100.0
Braddock Elementary,Golden Delicious Apple (Each),625,0,100.0
Braddock Elementary,Graham Crackers (Package),280,0,100.0
Braddock Elementary,Grilled Cheese Sandwich (Sandwich),224,0,100.0
Braddock Elementary,IW Applesauce Cup (Each),315,0,100.0
Braddock Elementary,Italian Dressing (1 ounce),540,0,100.0
Braddock Elementary,Ketchup Packet (Packet),395,0,100.0
Braddock Elementary,Lettuce Blend Salad Mix (1 cup),200,0,100.0
Braddock Elementary,Lettuce Blend Salad Mix (1/2 cup),8265,0,100.0
Braddock Elementary,Manager's Vegetable Choice (1/4 cup),7186,0,100.0
Braddock Elementary,Mandarin Orange Pepper Fruit Salsa (1 TBSP),179,0,100.0
Braddock Elementary,Marinara Sauce (1/2 cup),85,0,100.0
Braddock Elementary,Mayonnaise Packet (Packet),200,0,100.0
Braddock Elementary,Mustard Packet (Packet),125,0,100.0
Braddock Elementary,Nachos with Cheese Sauce (Serving),343,0,100.0
Braddock Elementary,Nachos with Turkey Barbacoa and Cheese Sauce (Serving),248,0,100.0
Braddock Elementary,Orange (1/4 cup),1052,0,100.0
Braddock Elementary,Orange Chicken (4 Bites w/ 1oz sauce),50,0,100.0
Braddock Elementary,Orange Chickenless Bites (4 bites),405,0,100.0
Braddock Elementary,Orange Sauce (ounce),230,0,100.0
Braddock Elementary,Orange Slices (3 slices per 1/4 cup),2122,0,100.0
Braddock Elementary,Orange Slices (6 Slices per 1/2 cup),70,0,100.0
Braddock Elementary,PB&J Power Pack (Power Packs),1717,0,100.0
Braddock Elementary,Peach Yogurt Power Pack (Power Packs),474,0,100.0
Braddock Elementary,"Penne Pasta with Marinara and Beef Meatballs (1/2 cup cooked pasta, 1/2c sauce, 5 meatballs)",15,0,100.0
Braddock Elementary,"Penne Pasta with Marinara and Beef Meatballs (cup cooked pasta, 1/2c sauce, 5 meatballs)",405,0,100.0
Braddock Elementary,"Peppers, red, pre-sliced (1/2 cup sliced)",85,0,100.0
Braddock Elementary,Pineapple Pepper Fruit Salsa (1 TBSP),35,0,100.0
Braddock Elementary,Potato Wedges (4 pieces),50,0,100.0
Braddock Elementary,Potato Wedges (7 pieces),400,0,100.0
Braddock Elementary,"Quesadilla, Turkey Barbacoa and Cheese (Quesadilla)",50,0,100.0
Braddock Elementary,Ranch Dressing (1 ounce),4349,0,100.0
Braddock Elementary,Red Delicious Apple (Each - serving),460,0,100.0
Braddock Elementary,Red Seedless Grapes (8 grapes per 1/4 cup),1310,0,100.0
Braddock Elementary,Roasted Plantains (3 Slices),15,0,100.0
Braddock Elementary,Roasted Plantains (6 Slices),290,0,100.0
Braddock Elementary,"Salsa, Mild Canned (1.5 oz)",340,0,100.0
Braddock Elementary,"Sauce, Spicy Mayo (tbsp)",100,0,100.0
Braddock Elementary,Soft Pretzel (1 pretzel),124,0,100.0
Braddock Elementary,Steamed Baby Carrots (1/2 cup),201,0,100.0
Braddock Elementary,Steamed Broccoli (1/2 cup),50,0,100.0
Braddock Elementary,Strawberry & Banana Yogurt Power Pack (Power Packs),660,0,100.0
Braddock Elementary,Strawberry Parfait Power Pack (Power Pack),38,0,100.0
Braddock Elementary,Tex Mex Corn (1/2 cup),205,0,100.0
Braddock Elementary,Turkey Barbacoa Arepa (1 Arepa + #10 scoop of turkey barbacoa),21,0,100.0
Braddock Elementary,Turkey Pepperoni Pizza (Slice),2778,0,100.0
Braddock Elementary,Vegan Burger (Sandwich),33,0,100.0
Braddock Elementary,Vegetable Dumpling (6 dumplings),228,0,100.0
Braddock Elementary,Whole Strawberries (1/2 cup thawed),1862,0,100.0
Braddock Elementary,Whole Wheat Dinner Roll (2 rolls),616,0,100.0
Braddock Elementary,Whole Wheat Dinner Roll (Each),705,0,100.0
Braddock Elementary,Black Beans (1/4 Cup),0,0,0.0
Braddock Elementary,Cherry Flavored Dried Cranberries (Each),0,0,0.0
Braddock Elementary,Chilled Pineapple (1/4 cup),0,0,0.0
Braddock Elementary,Hot Turkey & Cheese (sandwich),0,0,0.0
Braddock Elementary,Nachos with Black Beans and Cheese Sauce (Serving),0,0,0.0
Braddock Elementary,Orange Flavored Dried Cranberries (Each),0,0,0.0
Braddock Elementary,Original Flavored Dried Cranberries (Package),0,0,0.0
Braddock Elementary,Raspberry Lemonade Flavored Dried Cranberries (Each),0,0,0.0
Braddock Elementary,Sour Cream (2 Tablespoons),0,0,0.0
Braddock Elementary,Strawberry Flavored Dried Cranberries (Each),0,0,0.0
Braddock Elementary,Watermelon Flavored Dried Cranberries (Each),0,0,0.0
Bren Mar Park Elementary,Alfredo & Basil Lasagna (Each),54,0,100.0
Bren Mar Park Elementary,Apple Slices (3 slices per 1/4 cup),8520,0,100.0
Bren Mar Park Elementary,Applesauce (1/2 Cup),198,0,100.0
Bren Mar Park Elementary,BBQ Chicken Sandwich (Sandwich),14,0,100.0
Bren Mar Park Elementary,BBQ Sandwich (Sandwich),4,0,100.0
Bren Mar Park Elementary,BBQ Vegan Burger (Sandwich),2,0,100.0
Bren Mar Park Elementary,Baby Carrots (3 baby carrots per 1/4 cup),691,0,100.0
Bren Mar Park Elementary,Baby Carrots (6 Baby Carrots per 1/2 cup),336,0,100.0
Bren Mar Park Elementary,Banana (Each),1422,0,100.0
Bren Mar Park Elementary,Black Beans (1/2 Cup),94,0,100.0
Bren Mar Park Elementary,Black Beans (1/4 Cup),100,0,100.0
Bren Mar Park Elementary,Broccoli Florets (1/4 cup),576,0,100.0
Bren Mar Park Elementary,Celery Sticks (1/2 cup),64,0,100.0
Bren Mar Park Elementary,Chana Masala (1/2 cup),28,0,100.0
Bren Mar Park Elementary,Cheese Pizza (Slice),778,0,100.0
Bren Mar Park Elementary,Cheez-Its Crackers (Package),182,0,100.0
Bren Mar Park Elementary,Cherry Tomatoes (1/4 cup),260,0,100.0
Bren Mar Park Elementary,Chicken Masala Drumstick (Drumstick),194,0,100.0
Bren Mar Park Elementary,Chickpeas (1/4 cup),280,0,100.0
Bren Mar Park Elementary,Chilled Mandarin Oranges (1/2 cup (drained)),155,0,100.0
Bren Mar Park Elementary,Chilled Peaches (1/2 cup (drained)),114,0,100.0
Bren Mar Park Elementary,Corn (1/2 cup (cooked)),90,0,100.0
Bren Mar Park Elementary,Corn (1/4 cup (thawed)),128,0,100.0
Bren Mar Park Elementary,Cucumber Slices (1/2 cup),47,0,100.0
Bren Mar Park Elementary,Cucumber Slices (1/4 cup),913,0,100.0
Bren Mar Park Elementary,Cucumber Slices (6 Slices per 1/2 cup),89,0,100.0
Bren Mar Park Elementary,Graham Crackers (Package),134,0,100.0
Bren Mar Park Elementary,Hot Turkey & Cheese (sandwich),51,0,100.0
Bren Mar Park Elementary,IW Applesauce Cup (Each),134,0,100.0
Bren Mar Park Elementary,Italian Dressing (1 ounce),12414,0,100.0
Bren Mar Park Elementary,"Lactose Free, White Milk (Each)",54,0,100.0
Bren Mar Park Elementary,Lettuce Blend Salad Mix (1 cup),214,0,100.0
Bren Mar Park Elementary,Lettuce Blend Salad Mix (1/2 cup),1440,0,100.0
Bren Mar Park Elementary,"Milk, Soy, Vanilla (24/8 oz) (each)",6,0,100.0
Bren Mar Park Elementary,Nachos with Black Beans and Cheese Sauce (Serving),5,0,100.0
Bren Mar Park Elementary,Nachos with Cheese Sauce (Serving),160,0,100.0
Bren Mar Park Elementary,Nachos with Turkey Barbacoa and Cheese Sauce (Serving),96,0,100.0
Bren Mar Park Elementary,Orange (1/4 cup),1970,0,100.0
Bren Mar Park Elementary,Orange (6 Slices per 1/2 cup),180,0,100.0
Bren Mar Park Elementary,Orange Chickenless Bites (4 bites),88,0,100.0
Bren Mar Park Elementary,Orange Slices (3 slices per 1/4 cup),493,0,100.0
Bren Mar Park Elementary,Orange Slices (6 Slices per 1/2 cup),36,0,100.0
Bren Mar Park Elementary,"Penne Pasta with Marinara and Beef Meatballs (1/2 cup cooked pasta, 1/2c sauce, 5 meatballs)",20,0,100.0
Bren Mar Park Elementary,"Peppers, red, pre-sliced (1/2 cup sliced)",45,0,100.0
Bren Mar Park Elementary,Pineapple Pepper Fruit Salsa (1 TBSP),17,0,100.0
Bren Mar Park Elementary,Potato Wedges (4 pieces),202,0,100.0
Bren Mar Park Elementary,"Quesadilla, Turkey Barbacoa and Cheese (Quesadilla)",32,0,100.0
Bren Mar Park Elementary,Ranch Dressing (1 ounce),807,0,100.0
Bren Mar Park Elementary,Red Delicious Apple (Each - serving),517,0,100.0
Bren Mar Park Elementary,Red Seedless Grapes (16 grapes per 1/2 cup),1384,0,100.0
Bren Mar Park Elementary,Red Seedless Grapes (8 grapes per 1/4 cup),414,0,100.0
Bren Mar Park Elementary,Roasted Plantains (3 Slices),74,0,100.0
Bren Mar Park Elementary,Roasted Plantains (6 Slices),137,0,100.0
Bren Mar Park Elementary,"Salsa, Mild Canned (1.5 oz)",180,0,100.0
Bren Mar Park Elementary,Sour Cream (2 Tablespoons),72,0,100.0
Bren Mar Park Elementary,Steamed Baby Carrots (1/2 cup),182,0,100.0
Bren Mar Park Elementary,Steamed Broccoli (1/2 cup),237,0,100.0
Bren Mar Park Elementary,Strawberry & Banana Yogurt Power Pack (Power Packs),26,0,100.0
Bren Mar Park Elementary,Tex Mex Corn (1/2 cup),136,0,100.0
Bren Mar Park Elementary,Turkey Pepperoni Pizza (1.37 oz),5,0,100.0
Bren Mar Park Elementary,Turkey Pepperoni Pizza (Slice),448,0,100.0
Bren Mar Park Elementary,Whole Wheat Dinner Roll (Each),119,0,100.0
Bren Mar Park Elementary,Cheeseburger (Sandwich),250,1,99.6
Bren Mar Park Elementary,Asian Veggie Sub (sandwich),246,1,99.59349593495935
Bren Mar Park Elementary,Beef Meatball Sub Sandwich (Sandwich),185,2,98.91891891891892
Bren Mar Park Elementary,Chickenless Bites (2 Bites),188,3,98.40425531914893
Bren Mar Park Elementary,Bean and Cheese Pupusa (Pupusa),96,2,97.91666666666666
Bren Mar Park Elementary,Chickenless Bites (4 Bites),229,5,97.81659388646288
Bren Mar Park Elementary,Baked Cheese Sticks (2 Cheese Sticks),446,10,97.75784753363229
Bren Mar Park Elementary,"Sauce, Spicy Mayo (tbsp)",80,2,97.5
Bren Mar Park Elementary,Cheese Quesadilla (Quesadilla),154,4,97.40259740259741
Bren Mar Park Elementary,Marinara Sauce (1/2 cup),380,10,97.36842105263158
Bren Mar Park Elementary,Cooked  Brown Rice (1/2 cup cooked),483,13,97.30848861283644
Bren Mar Park Elementary,Mandarin Orange Pepper Fruit Salsa (1 TBSP),160,5,96.875
Bren Mar Park Elementary,Cooked  Brown Rice (1 cup cooked),496,16,96.7741935483871
Bren Mar Park Elementary,Whole Wheat Dinner Roll (2 rolls),201,7,96.51741293532339
Bren Mar Park Elementary,PB&J Power Pack (Power Packs),1393,68,95.11844938980617
Bren Mar Park Elementary,Chicken Tenders (3 tenders),713,35,95.09116409537167
Bren Mar Park Elementary,Blueberry Bread (1 square),328,17,94.8170731707317
Bren Mar Park Elementary,Orange Chicken (4 Bites w/ 1oz sauce),202,13,93.56435643564357
Bren Mar Park Elementary,Fat Free Chocolate Milk (Each),3800,265,93.02631578947368
Bren Mar Park Elementary,Cherry Vanilla Yogurt Power Pack (Power Packs),596,58,90.26845637583892
Bren Mar Park Elementary,Peach Yogurt Power Pack (Power Packs),90,10,88.88888888888889
Bren Mar Park Elementary,"Chicken, Bites (4 Bites)",80,10,87.5
Bren Mar Park Elementary,Chocolate Chip Cookie (1/2 Cookie),649,86,86.74884437596302
Bren Mar Park Elementary,"Penne Pasta with Marinara and Beef Meatballs (cup cooked pasta, 1/2c sauce, 5 meatballs)",106,15,85.84905660377359
Bren Mar Park Elementary,Asian Meatball Sub (sandwich),238,34,85.71428571428571
Bren Mar Park Elementary,Fish Tacos (2 Tacos),125,20,84.0
Bren Mar Park Elementary,Original Flavored Dried Cranberries (Package),160,28,82.5
Bren Mar Park Elementary,1% White Milk (Each),1590,317,80.062893081761
Bren Mar Park Elementary,Arepa w/Taco Beef (1 Aprea + #8 scoop of beef),60,12,80.0
Bren Mar Park Elementary,Grilled Cheese Sandwich (Sandwich),54,12,77.77777777777779
Bren Mar Park Elementary,Mayonnaise Packet (Packet),192,45,76.5625
Bren Mar Park Elementary,Mustard Packet (Packet),192,45,76.5625
Bren Mar Park Elementary,Ketchup Packet (Packet),442,105,76.2443438914027
Bren Mar Park Elementary,Cherry Flavored Dried Cranberries (Each),220,53,75.9090909090909
Bren Mar Park Elementary,Chocolate Chip Cookie (Cookie),103,29,71.84466019417476
Bren Mar Park Elementary,Orange Flavored Dried Cranberries (Each),410,131,68.04878048780488
Bren Mar Park Elementary,Bottled Water (Bottle),105,34,67.61904761904762
Bren Mar Park Elementary,Vegan Burger (Sandwich),17,6,64.70588235294117
Bren Mar Park Elementary,Chickpeas - salad bar entree (1/2 cup),55,20,63.63636363636363
Bren Mar Park Elementary,Soft Pretzel (1 pretzel),95,35,63.1578947368421
Bren Mar Park Elementary,Strawberry Flavored Dried Cranberries (Each),60,25,58.333333333333336
Bren Mar Park Elementary,Smartfood RF White Cheddar Popcorn (Each),135,57,57.77777777777777
