school_name,date,identifier,name,planned_reimbursable,planned_non-reimbursable,planned_total,offered,served_reimbursable,served_non-reimbursable,served_total,served_cost,discarded_total,discarded_percent_of_offered,discarded_cost,subtotal_cost,left_over_total,left_over_percent_of_offered,left_over_cost,production_cost_total,Calories,Total Fat (g),Saturated Fat (g),Cholesterol (mg),Sodium (mg),Carbohydrate (g),Dietary Fiber (g),Total Sugars (g),Added Sugars (g),Protein (g),Vitamin A (IU),Vitamin C (mg),Vitamin D (D2 + D3) (mcg),Calcium (mg),Iron (mg),Potassium (mg),Category,Sub-Category,Served
Franconia Elementary,5/20/2025,20038,Fat Free White Milk (Each),61,0,61,51,9,0,9,$2.97,0,0.00%,$0.00,$2.97,42,82.35%,$13.86,$16.83,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Franconia Elementary,5/21/2025,20001,1% White Milk (Each),15,0,15,50,10,0,10,$3.60,0,0.00%,$0.00,$3.60,40,80.00%,$14.40,$18.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Franconia Elementary,5/21/2025,20002,Fat Free Chocolate Milk (Each),94,0,94,345,130,5,135,$47.25,0,0.00%,$0.00,$47.25,210,60.87%,$73.50,$120.75,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Franconia Elementary,5/21/2025,20038,Fat Free White Milk (Each),61,0,61,70,7,0,7,$2.31,0,0.00%,$0.00,$2.31,63,90.00%,$20.79,$23.10,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Franconia Elementary,5/22/2025,20001,1% White Milk (Each),15,0,15,25,10,0,10,$3.60,0,0.00%,$0.00,$3.60,15,60.00%,$5.40,$9.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Franconia Elementary,5/22/2025,20002,Fat Free Chocolate Milk (Each),94,0,94,209,145,0,145,$50.75,0,0.00%,$0.00,$50.75,64,30.62%,$22.40,$73.15,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Franconia Elementary,5/22/2025,20038,Fat Free White Milk (Each),61,0,61,63,14,0,14,$4.62,0,0.00%,$0.00,$4.62,49,77.78%,$16.17,$20.79,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Franconia Elementary,5/23/2025,20001,1% White Milk (Each),15,0,15,108,13,0,13,$4.68,0,0.00%,$0.00,$4.68,95,87.96%,$34.20,$38.88,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Franconia Elementary,5/23/2025,20002,Fat Free Chocolate Milk (Each),94,0,94,364,145,4,149,$52.15,0,0.00%,$0.00,$52.15,215,59.07%,$75.25,$127.40,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Franconia Elementary,5/23/2025,20038,Fat Free White Milk (Each),61,0,61,41,3,0,3,$0.99,0,0.00%,$0.00,$0.99,38,92.68%,$12.54,$13.53,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Franconia Elementary,5/27/2025,20001,1% White Milk (Each),15,0,15,128,13,0,13,$4.68,0,0.00%,$0.00,$4.68,115,89.84%,$41.40,$46.08,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Franconia Elementary,5/27/2025,20002,Fat Free Chocolate Milk (Each),94,0,94,315,130,3,133,$46.55,0,0.00%,$0.00,$46.55,182,57.78%,$63.70,$110.25,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Franconia Elementary,5/27/2025,20038,Fat Free White Milk (Each),61,0,61,83,3,0,3,$0.99,0,0.00%,$0.00,$0.99,80,96.39%,$26.40,$27.39,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Franconia Elementary,5/28/2025,20001,1% White Milk (Each),15,0,15,60,9,0,9,$3.24,0,0.00%,$0.00,$3.24,51,85.00%,$18.36,$21.60,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Franconia Elementary,5/28/2025,20002,Fat Free Chocolate Milk (Each),94,0,94,179,136,5,141,$49.35,0,0.00%,$0.00,$49.35,38,21.23%,$13.30,$62.65,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Franconia Elementary,5/28/2025,20038,Fat Free White Milk (Each),61,0,61,71,31,0,31,$10.23,0,0.00%,$0.00,$10.23,40,56.34%,$13.20,$23.43,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Franconia Elementary,5/29/2025,20001,1% White Milk (Each),15,0,15,140,64,0,64,$23.04,0,0.00%,$0.00,$23.04,76,54.29%,$27.36,$50.40,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Franconia Elementary,5/29/2025,20002,Fat Free Chocolate Milk (Each),94,0,94,388,142,5,147,$51.45,0,0.00%,$0.00,$51.45,241,62.11%,$84.35,$135.80,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Franconia Elementary,5/29/2025,20038,Fat Free White Milk (Each),61,0,61,105,5,0,5,$1.65,0,0.00%,$0.00,$1.65,100,95.24%,$33.00,$34.65,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Franconia Elementary,5/30/2025,20001,1% White Milk (Each),15,0,15,66,13,0,13,$4.68,0,0.00%,$0.00,$4.68,53,80.30%,$19.08,$23.76,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Franconia Elementary,5/30/2025,20002,Fat Free Chocolate Milk (Each),94,0,94,95,3,0,3,$1.05,0,0.00%,$0.00,$1.05,92,96.84%,$32.20,$33.25,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Franconia Elementary,5/30/2025,20038,Fat Free White Milk (Each),61,0,61,241,160,2,162,$53.46,0,0.00%,$0.00,$53.46,79,32.78%,$26.07,$79.53,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/01/2025,20001,1% White Milk (Each),19,0,19,125,10,0,10,$3.60,0,0.00%,$0.00,$3.60,115,92.00%,$41.40,$45.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/01/2025,20002,Fat Free Chocolate Milk (Each),177,0,177,555,132,0,132,$46.20,0,0.00%,$0.00,$46.20,423,76.22%,$148.05,$194.25,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Franklin Middle,5/01/2025,20038,Fat Free White Milk (Each),23,0,23,70,9,0,9,$2.97,0,0.00%,$0.00,$2.97,61,87.14%,$20.13,$23.10,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/01/2025,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,22,8,0,8,$3.84,0,0.00%,$0.00,$3.84,14,63.64%,$6.72,$10.56,90.0,0.0,0.0,5.0,130.0,12.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,400.0,Sides,Milk,Lunch
Franklin Middle,5/01/2025,30184,"Milk, Soy, Vanilla (24/8 oz) (each)",0,0,0,7,3,0,3,$3.06,0,0.00%,$0.00,$3.06,4,57.14%,$4.08,$7.14,141.0,5.0,0.0,0.0,111.0,17.0,2.0,15.0,14.0,8.0,151.0,0.0,3.0,301.0,1.0,352.0,Sides,Milk,Lunch
Franklin Middle,5/02/2025,20001,1% White Milk (Each),19,0,19,100,28,0,28,$10.08,0,0.00%,$0.00,$10.08,72,72.00%,$25.92,$36.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/02/2025,20002,Fat Free Chocolate Milk (Each),177,0,177,838,188,0,188,$65.80,0,0.00%,$0.00,$65.80,650,77.57%,$227.50,$293.30,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Franklin Middle,5/02/2025,20038,Fat Free White Milk (Each),23,0,23,115,17,0,17,$5.61,0,0.00%,$0.00,$5.61,98,85.22%,$32.34,$37.95,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/02/2025,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,14,11,0,11,$5.28,0,0.00%,$0.00,$5.28,3,21.43%,$1.44,$6.72,90.0,0.0,0.0,5.0,130.0,12.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,400.0,Sides,Milk,Lunch
Franklin Middle,5/02/2025,30184,"Milk, Soy, Vanilla (24/8 oz) (each)",0,0,0,6,3,0,3,$3.06,0,0.00%,$0.00,$3.06,3,50.00%,$3.06,$6.12,141.0,5.0,0.0,0.0,111.0,17.0,2.0,15.0,14.0,8.0,151.0,0.0,3.0,301.0,1.0,352.0,Sides,Milk,Lunch
Franklin Middle,5/05/2025,20001,1% White Milk (Each),20,0,20,72,20,0,20,$7.20,0,0.00%,$0.00,$7.20,52,72.22%,$18.72,$25.92,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/05/2025,20002,Fat Free Chocolate Milk (Each),154,0,154,675,179,0,179,$62.65,0,0.00%,$0.00,$62.65,496,73.48%,$173.60,$236.25,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Franklin Middle,5/05/2025,20038,Fat Free White Milk (Each),20,0,20,98,15,0,15,$4.95,0,0.00%,$0.00,$4.95,83,84.69%,$27.39,$32.34,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/05/2025,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,3,3,0,3,$1.44,0,0.00%,$0.00,$1.44,0,0.00%,$0.00,$1.44,90.0,0.0,0.0,5.0,130.0,12.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,400.0,Sides,Milk,Lunch
Franklin Middle,5/06/2025,20001,1% White Milk (Each),20,0,20,102,24,0,24,$8.64,0,0.00%,$0.00,$8.64,78,76.47%,$28.08,$36.72,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/06/2025,20002,Fat Free Chocolate Milk (Each),154,0,154,796,111,0,111,$38.85,0,0.00%,$0.00,$38.85,685,86.06%,$239.75,$278.60,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Franklin Middle,5/06/2025,20038,Fat Free White Milk (Each),20,0,20,83,17,0,17,$5.61,0,0.00%,$0.00,$5.61,66,79.52%,$21.78,$27.39,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/07/2025,20001,1% White Milk (Each),20,0,20,78,15,0,15,$5.40,0,0.00%,$0.00,$5.40,63,80.77%,$22.68,$28.08,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/07/2025,20002,Fat Free Chocolate Milk (Each),154,0,154,685,203,0,203,$71.05,0,0.00%,$0.00,$71.05,482,70.36%,$168.70,$239.75,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Franklin Middle,5/07/2025,20038,Fat Free White Milk (Each),20,0,20,86,8,0,8,$2.64,0,0.00%,$0.00,$2.64,78,90.70%,$25.74,$28.38,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/08/2025,20001,1% White Milk (Each),20,0,20,103,21,0,21,$7.56,0,0.00%,$0.00,$7.56,82,79.61%,$29.52,$37.08,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/08/2025,20002,Fat Free Chocolate Milk (Each),154,0,154,782,166,0,166,$58.10,0,0.00%,$0.00,$58.10,616,78.77%,$215.60,$273.70,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Franklin Middle,5/08/2025,20038,Fat Free White Milk (Each),20,0,20,78,11,0,11,$3.63,0,0.00%,$0.00,$3.63,67,85.90%,$22.11,$25.74,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/09/2025,20001,1% White Milk (Each),20,0,20,82,17,0,17,$6.12,0,0.00%,$0.00,$6.12,65,79.27%,$23.40,$29.52,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/09/2025,20002,Fat Free Chocolate Milk (Each),154,0,154,616,98,0,98,$34.30,0,0.00%,$0.00,$34.30,518,84.09%,$181.30,$215.60,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Franklin Middle,5/09/2025,20038,Fat Free White Milk (Each),20,0,20,67,6,0,6,$1.98,61,91.04%,$20.13,$22.11,0,0.00%,$0.00,$22.11,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/12/2025,20001,1% White Milk (Each),14,0,14,132,37,0,37,$13.32,0,0.00%,$0.00,$13.32,95,71.97%,$34.20,$47.52,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/12/2025,20002,Fat Free Chocolate Milk (Each),99,0,99,916,226,0,226,$79.10,0,0.00%,$0.00,$79.10,690,75.33%,$241.50,$320.60,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Franklin Middle,5/12/2025,20038,Fat Free White Milk (Each),32,0,32,117,19,0,19,$6.27,0,0.00%,$0.00,$6.27,98,83.76%,$32.34,$38.61,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/12/2025,30184,"Milk, Soy, Vanilla (24/8 oz) (each)",0,0,0,7,0,0,0,$0.00,0,0.00%,$0.00,$0.00,7,100.00%,$0.00,$0.00,141.0,5.0,0.0,0.0,111.0,17.0,2.0,15.0,14.0,8.0,151.0,0.0,3.0,301.0,1.0,352.0,Sides,Milk,Lunch
Franklin Middle,5/13/2025,20001,1% White Milk (Each),14,0,14,95,44,0,44,$15.84,51,53.68%,$18.36,$34.20,0,0.00%,$0.00,$34.20,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/13/2025,20002,Fat Free Chocolate Milk (Each),99,0,99,690,165,0,165,$57.75,525,76.09%,$183.75,$241.50,0,0.00%,$0.00,$241.50,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Franklin Middle,5/13/2025,20038,Fat Free White Milk (Each),32,0,32,105,3,0,3,$0.99,102,97.14%,$33.66,$34.65,0,0.00%,$0.00,$34.65,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/13/2025,30184,"Milk, Soy, Vanilla (24/8 oz) (each)",0,0,0,7,2,0,2,$2.04,0,0.00%,$0.00,$2.04,5,71.43%,$5.10,$7.14,141.0,5.0,0.0,0.0,111.0,17.0,2.0,15.0,14.0,8.0,151.0,0.0,3.0,301.0,1.0,352.0,Sides,Milk,Lunch
Franklin Middle,5/14/2025,20001,1% White Milk (Each),14,0,14,95,19,0,19,$6.84,0,0.00%,$0.00,$6.84,76,80.00%,$27.36,$34.20,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/14/2025,20002,Fat Free Chocolate Milk (Each),99,0,99,752,169,0,169,$59.15,0,0.00%,$0.00,$59.15,583,77.53%,$204.05,$263.20,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Franklin Middle,5/14/2025,20038,Fat Free White Milk (Each),32,0,32,130,11,0,11,$3.63,0,0.00%,$0.00,$3.63,119,91.54%,$39.27,$42.90,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/14/2025,30184,"Milk, Soy, Vanilla (24/8 oz) (each)",0,0,0,5,1,0,1,$1.02,0,0.00%,$0.00,$1.02,4,80.00%,$4.08,$5.10,141.0,5.0,0.0,0.0,111.0,17.0,2.0,15.0,14.0,8.0,151.0,0.0,3.0,301.0,1.0,352.0,Sides,Milk,Lunch
Franklin Middle,5/15/2025,20001,1% White Milk (Each),14,0,14,94,94,0,94,$33.84,0,0.00%,$0.00,$33.84,0,0.00%,$0.00,$33.84,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/15/2025,20002,Fat Free Chocolate Milk (Each),99,0,99,683,683,0,683,$239.05,0,0.00%,$0.00,$239.05,0,0.00%,$0.00,$239.05,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Franklin Middle,5/15/2025,20038,Fat Free White Milk (Each),32,0,32,130,130,0,130,$42.90,0,0.00%,$0.00,$42.90,0,0.00%,$0.00,$42.90,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/15/2025,30184,"Milk, Soy, Vanilla (24/8 oz) (each)",0,0,0,4,3,0,3,$3.06,0,0.00%,$0.00,$3.06,1,25.00%,$1.02,$4.08,141.0,5.0,0.0,0.0,111.0,17.0,2.0,15.0,14.0,8.0,151.0,0.0,3.0,301.0,1.0,352.0,Sides,Milk,Lunch
Franklin Middle,5/16/2025,20001,1% White Milk (Each),14,0,14,75,22,0,22,$7.92,0,0.00%,$0.00,$7.92,53,70.67%,$19.08,$27.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/16/2025,20002,Fat Free Chocolate Milk (Each),99,0,99,778,165,0,165,$57.75,0,0.00%,$0.00,$57.75,613,78.79%,$214.55,$272.30,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Franklin Middle,5/16/2025,20038,Fat Free White Milk (Each),32,0,32,184,7,0,7,$2.31,0,0.00%,$0.00,$2.31,177,96.20%,$58.41,$60.72,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/19/2025,20001,1% White Milk (Each),14,0,14,50,50,0,50,$18.00,0,0.00%,$0.00,$18.00,0,0.00%,$0.00,$18.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/19/2025,20002,Fat Free Chocolate Milk (Each),150,0,150,610,610,0,610,$213.50,0,0.00%,$0.00,$213.50,0,0.00%,$0.00,$213.50,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Franklin Middle,5/19/2025,20038,Fat Free White Milk (Each),32,0,32,175,175,0,175,$57.75,0,0.00%,$0.00,$57.75,0,0.00%,$0.00,$57.75,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/20/2025,20001,1% White Milk (Each),14,0,14,155,20,0,20,$7.20,0,0.00%,$0.00,$7.20,135,87.10%,$48.60,$55.80,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/20/2025,20002,Fat Free Chocolate Milk (Each),99,0,99,725,199,0,199,$69.65,0,0.00%,$0.00,$69.65,526,72.55%,$184.10,$253.75,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Franklin Middle,5/20/2025,20038,Fat Free White Milk (Each),32,0,32,129,14,0,14,$4.62,0,0.00%,$0.00,$4.62,115,89.15%,$37.95,$42.57,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/21/2025,20001,1% White Milk (Each),14,0,14,132,12,0,12,$4.32,0,0.00%,$0.00,$4.32,120,90.91%,$43.20,$47.52,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/21/2025,20002,Fat Free Chocolate Milk (Each),99,0,99,649,223,0,223,$78.05,0,0.00%,$0.00,$78.05,426,65.64%,$149.10,$227.15,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Franklin Middle,5/21/2025,20038,Fat Free White Milk (Each),32,0,32,119,10,0,10,$3.30,0,0.00%,$0.00,$3.30,109,91.60%,$35.97,$39.27,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/22/2025,20001,1% White Milk (Each),14,0,14,170,21,0,21,$7.56,0,0.00%,$0.00,$7.56,149,87.65%,$53.64,$61.20,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/22/2025,20002,Fat Free Chocolate Milk (Each),99,0,99,629,174,0,174,$60.90,0,0.00%,$0.00,$60.90,455,72.34%,$159.25,$220.15,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Franklin Middle,5/22/2025,20038,Fat Free White Milk (Each),32,0,32,109,17,0,17,$5.61,0,0.00%,$0.00,$5.61,92,84.40%,$30.36,$35.97,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/23/2025,20001,1% White Milk (Each),14,0,14,149,34,0,34,$12.24,0,0.00%,$0.00,$12.24,115,77.18%,$41.40,$53.64,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/23/2025,20002,Fat Free Chocolate Milk (Each),99,0,99,490,123,0,123,$43.05,0,0.00%,$0.00,$43.05,367,74.90%,$128.45,$171.50,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Franklin Middle,5/23/2025,20038,Fat Free White Milk (Each),32,0,32,102,29,0,29,$9.57,0,0.00%,$0.00,$9.57,73,71.57%,$24.09,$33.66,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/27/2025,20001,1% White Milk (Each),16,0,16,120,15,0,15,$5.40,0,0.00%,$0.00,$5.40,105,87.50%,$37.80,$43.20,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Franklin Middle,5/27/2025,20002,Fat Free Chocolate Milk (Each),183,0,183,367,199,0,199,$69.65,0,0.00%,$0.00,$69.65,168,45.78%,$58.80,$128.45,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
