School_Name,Date,Identifier,Name,Planned,Offered,Served,Discarded,Subtotal,Left Over,Production Cost,Reimbursable,Non-Reimbursable,Total,Reimbursable.1,Non-Reimbursable.1,Total.1,Cost,Total.2,Percent of Offered,Cost.1,Total.3,Percent of Offered.1,Cost.2
Fairview Elementary,5/15/2025,60125,Egg and American Cheese on Biscuit(Sandwich),12,0,12,10,7,1,8,$3.76,0,0.00%,$0.00,$3.76,2,20.00%,$0.94,$4.70,,,,
Fairview Elementary,5/15/2025,60162,Chicken & Biscuit Sandwich(Sandwich),0,0,0,2,2,0,2,$1.06,0,0.00%,$0.00,$1.06,0,0.00%,$0.00,$1.06,,,,
Fairview Elementary,5/16/2025,10020,Bagel(Bagel),0,0,0,40,36,4,40,$12.80,0,0.00%,$0.00,$12.80,0,0.00%,$0.00,$12.80,,,,
Fairview Elementary,5/16/2025,10041,Mini Maple Pancakes(Package),0,0,0,36,33,3,36,$14.04,0,0.00%,$0.00,$14.04,0,0.00%,$0.00,$14.04,,,,
Fairview Elementary,5/16/2025,20001,1% White Milk(Each),8,0,8,12,5,2,7,$2.52,0,0.00%,$0.00,$2.52,5,41.67%,$1.80,$4.32,,,,
Fairview Elementary,5/16/2025,20008,Apple Slices(3 slices per 1/4 cup),0,0,0,8,5,0,5,$2.95,0,0.00%,$0.00,$2.95,3,37.50%,$1.77,$4.72,,,,
Fairview Elementary,5/16/2025,20009,Cream Cheese(Each),0,0,0,40,30,4,34,$9.86,0,0.00%,$0.00,$9.86,6,15.00%,$1.74,$11.60,,,,
Fairview Elementary,5/16/2025,20016,String Cheese(1 Stick),25,0,25,12,8,0,8,$1.76,0,0.00%,$0.00,$1.76,4,33.33%,$0.88,$2.64,,,,
Fairview Elementary,5/16/2025,20038,Fat Free White Milk(Each),6,0,6,12,1,0,1,$0.33,0,0.00%,$0.00,$0.33,11,91.67%,$3.63,$3.96,,,,
Fairview Elementary,5/16/2025,30003,Honey Cheerios Cereal(Each),15,0,15,7,6,1,7,$4.13,0,0.00%,$0.00,$4.13,0,0.00%,$0.00,$4.13,,,,
Fairview Elementary,5/16/2025,30004,Blueberry Chex Cereal(Each),15,0,15,10,10,0,10,$5.90,0,0.00%,$0.00,$5.90,0,0.00%,$0.00,$5.90,,,,
Fairview Elementary,5/16/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",15,0,15,7,7,0,7,$4.13,0,0.00%,$0.00,$4.13,0,0.00%,$0.00,$4.13,,,,
Fairview Elementary,5/16/2025,30008,Apple Juice(Each),103,0,103,80,55,25,80,$13.60,0,0.00%,$0.00,$13.60,0,0.00%,$0.00,$13.60,,,,
Fairview Elementary,5/16/2025,30009,Orange Tangerine Juice(Each),35,0,35,57,47,10,57,$9.69,0,0.00%,$0.00,$9.69,0,0.00%,$0.00,$9.69,,,,
