time_of_day,school_code,school_name,date,item,description,total,free_meals,reduced_price_meals,full_price_meals,adults,alac_student,alac_adult,earned_student,earned_adult,earned_alac_student,earned_alac_adult,adj_alac,adj_meal
breakfast,18,SPRING_HILL_ELEMENTARY,5/5/25,188,$1.00 WATER 16.9oz,6,0,0,0,0,6,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/5/25,700,ALC MILK,2,0,0,0,0,2,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/5/25,717,ALCJUICE 4OZ $.75,53,0,0,0,0,53,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/6/25,1146,CEREAL MEAL,67,22,3,42,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/6/25,1227,TURKEY SAUSAGE ON BISCUIT,9,3,0,5,1,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/6/25,1228,BISCUIT & JELLY,7,2,1,4,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/6/25,1236,STRAWBERRY PARFAIT,7,3,0,4,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/6/25,1310,ALC BREAKFAST ENTREE,5,0,0,0,0,5,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/6/25,188,$1.00 WATER 16.9oz,8,0,0,0,0,8,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/6/25,700,ALC MILK,1,0,0,0,0,1,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/6/25,717,ALCJUICE 4OZ $.75,51,0,0,0,0,51,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/7/25,1146,CEREAL MEAL,49,14,1,34,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/7/25,1234,MANDARIN PARFAIT,5,2,0,3,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/7/25,1237,PUMPKIN BREAD W/ STRING CHEESE,43,6,2,35,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/7/25,1242,CHICKEN TENDER ON BISCUIT,6,0,0,5,1,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/7/25,1310,ALC BREAKFAST ENTREE,16,0,0,0,0,16,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/7/25,188,$1.00 WATER 16.9oz,11,0,0,0,0,11,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/7/25,700,ALC MILK,1,0,0,0,0,1,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/7/25,717,ALCJUICE 4OZ $.75,59,0,0,0,0,59,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/8/25,1146,CEREAL MEAL,33,10,1,22,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/8/25,1170,MINI PANCAKES,47,10,2,35,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/8/25,1235,TRIPLE BERRY PARFAIT,5,1,0,4,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/8/25,1310,ALC BREAKFAST ENTREE,18,0,0,0,0,18,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/8/25,1405,EGG & CHEESE ON BISCUIT,6,1,0,5,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/8/25,188,$1.00 WATER 16.9oz,11,0,0,0,0,11,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/8/25,700,ALC MILK,2,0,0,0,0,2,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/8/25,717,ALCJUICE 4OZ $.75,57,0,0,0,0,57,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/9/25,1146,CEREAL MEAL,40,8,2,30,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/9/25,1230,BLUEBERRY MUFFIN W/ STRING CHEESE,40,10,1,29,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/9/25,1234,MANDARIN PARFAIT,4,1,0,3,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/9/25,1310,ALC BREAKFAST ENTREE,14,0,0,0,0,14,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/9/25,188,$1.00 WATER 16.9oz,10,0,0,0,0,10,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/9/25,700,ALC MILK,1,0,0,0,0,1,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/9/25,717,ALCJUICE 4OZ $.75,52,0,0,0,0,52,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/12/25,1002,$0.50 Juice,1,0,0,0,0,1,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/12/25,1146,CEREAL MEAL,34,8,0,26,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/12/25,1170,MINI PANCAKES,56,16,4,36,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/12/25,1234,MANDARIN PARFAIT,2,2,0,0,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/12/25,1310,ALC BREAKFAST ENTREE,10,0,0,0,0,10,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/12/25,188,$1.00 WATER 16.9oz,8,0,0,0,0,8,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/12/25,700,ALC MILK,2,0,0,0,0,2,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/12/25,717,ALCJUICE 4OZ $.75,45,0,0,0,0,45,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/13/25,1146,CEREAL MEAL,57,13,0,44,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/13/25,1227,TURKEY SAUSAGE ON BISCUIT,13,4,4,5,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/13/25,1228,BISCUIT & JELLY,7,2,0,5,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/13/25,1236,STRAWBERRY PARFAIT,5,2,0,3,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/13/25,1310,ALC BREAKFAST ENTREE,3,0,0,0,0,3,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/13/25,188,$1.00 WATER 16.9oz,6,0,0,0,0,6,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/13/25,700,ALC MILK,1,0,0,0,0,1,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/13/25,717,ALCJUICE 4OZ $.75,47,0,0,0,0,47,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/14/25,1146,CEREAL MEAL,51,8,1,42,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/14/25,1234,MANDARIN PARFAIT,2,1,0,1,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/14/25,1237,PUMPKIN BREAD W/ STRING CHEESE,33,11,0,22,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/14/25,1242,CHICKEN TENDER ON BISCUIT,8,3,1,4,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/14/25,1310,ALC BREAKFAST ENTREE,14,0,0,0,0,14,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/14/25,188,$1.00 WATER 16.9oz,8,0,0,0,0,8,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/14/25,717,ALCJUICE 4OZ $.75,33,0,0,0,0,33,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/15/25,1146,CEREAL MEAL,37,14,0,23,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/15/25,1170,MINI PANCAKES,57,13,3,41,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/15/25,1235,TRIPLE BERRY PARFAIT,3,0,0,3,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/15/25,1310,ALC BREAKFAST ENTREE,14,0,0,0,0,14,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/15/25,1405,EGG & CHEESE ON BISCUIT,7,0,0,7,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/15/25,188,$1.00 WATER 16.9oz,6,0,0,0,0,6,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/15/25,700,ALC MILK,1,0,0,0,0,1,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/15/25,717,ALCJUICE 4OZ $.75,29,0,0,0,0,29,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/16/25,1146,CEREAL MEAL,45,11,0,34,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/16/25,1174,PARFAIT,4,1,0,3,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/16/25,1230,BLUEBERRY MUFFIN W/ STRING CHEESE,33,12,1,20,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/16/25,1310,ALC BREAKFAST ENTREE,9,0,0,0,0,9,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/16/25,188,$1.00 WATER 16.9oz,9,0,0,0,0,9,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/16/25,700,ALC MILK,3,0,0,0,0,3,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/16/25,717,ALCJUICE 4OZ $.75,62,0,0,0,0,62,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/19/25,1146,CEREAL MEAL,49,10,2,37,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/19/25,1164,BAGEL W/CREAM CHEESE,28,5,2,20,1,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/19/25,1234,MANDARIN PARFAIT,3,0,0,3,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/19/25,1310,ALC BREAKFAST ENTREE,8,0,0,0,0,8,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/19/25,188,$1.00 WATER 16.9oz,7,0,0,0,0,7,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/19/25,700,ALC MILK,2,0,0,0,0,2,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/19/25,717,ALCJUICE 4OZ $.75,35,0,0,0,0,35,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/20/25,1146,CEREAL MEAL,74,18,3,53,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/20/25,1227,TURKEY SAUSAGE ON BISCUIT,11,5,1,5,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/20/25,1228,BISCUIT & JELLY,9,2,0,7,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/20/25,1236,STRAWBERRY PARFAIT,4,0,0,4,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/20/25,1310,ALC BREAKFAST ENTREE,4,0,0,0,0,4,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/20/25,188,$1.00 WATER 16.9oz,3,0,0,0,0,3,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/20/25,717,ALCJUICE 4OZ $.75,40,0,0,0,0,40,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/21/25,1146,CEREAL MEAL,66,17,3,46,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/21/25,1228,BISCUIT & JELLY,2,0,0,2,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/21/25,1234,MANDARIN PARFAIT,3,0,0,2,1,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/21/25,1237,PUMPKIN BREAD W/ STRING CHEESE,33,9,2,22,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/21/25,1242,CHICKEN TENDER ON BISCUIT,4,1,0,3,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/21/25,1310,ALC BREAKFAST ENTREE,18,0,0,0,0,18,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/21/25,188,$1.00 WATER 16.9oz,10,0,0,0,0,10,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/21/25,700,ALC MILK,4,0,0,0,0,4,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/21/25,717,ALCJUICE 4OZ $.75,60,0,0,0,0,60,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/22/25,1146,CEREAL MEAL,31,14,0,17,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/22/25,1170,MINI PANCAKES,51,12,2,37,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/22/25,1235,TRIPLE BERRY PARFAIT,5,2,0,3,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/22/25,1310,ALC BREAKFAST ENTREE,13,0,0,0,0,13,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/22/25,1405,EGG & CHEESE ON BISCUIT,6,0,0,6,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/22/25,188,$1.00 WATER 16.9oz,9,0,0,0,0,9,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/22/25,717,ALCJUICE 4OZ $.75,37,0,0,0,0,37,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/23/25,1146,CEREAL MEAL,41,10,1,30,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/23/25,1230,BLUEBERRY MUFFIN W/ STRING CHEESE,44,13,4,27,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/23/25,1234,MANDARIN PARFAIT,8,2,0,6,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/23/25,1310,ALC BREAKFAST ENTREE,13,0,0,0,0,13,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/23/25,188,$1.00 WATER 16.9oz,7,0,0,0,0,7,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/23/25,700,ALC MILK,2,0,0,0,0,2,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/23/25,717,ALCJUICE 4OZ $.75,48,0,0,0,0,48,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/27/25,1146,CEREAL MEAL,41,15,1,25,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/27/25,1170,MINI PANCAKES,54,11,2,41,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/27/25,1234,MANDARIN PARFAIT,5,2,0,3,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/27/25,1310,ALC BREAKFAST ENTREE,16,0,0,0,0,16,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/27/25,188,$1.00 WATER 16.9oz,11,0,0,0,0,11,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/27/25,700,ALC MILK,1,0,0,0,0,1,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/27/25,717,ALCJUICE 4OZ $.75,38,0,0,0,0,38,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/28/25,1146,CEREAL MEAL,45,9,2,34,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/28/25,1234,MANDARIN PARFAIT,2,0,0,2,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/28/25,1237,PUMPKIN BREAD W/ STRING CHEESE,35,11,1,23,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/28/25,1242,CHICKEN TENDER ON BISCUIT,6,1,2,3,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/28/25,1310,ALC BREAKFAST ENTREE,12,0,0,0,0,12,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/28/25,188,$1.00 WATER 16.9oz,7,0,0,0,0,7,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/28/25,700,ALC MILK,1,0,0,0,0,1,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/28/25,717,ALCJUICE 4OZ $.75,42,0,0,0,0,42,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/29/25,1146,CEREAL MEAL,28,8,1,19,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/29/25,1170,MINI PANCAKES,41,9,2,30,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/29/25,1234,MANDARIN PARFAIT,2,0,0,2,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/29/25,1310,ALC BREAKFAST ENTREE,10,0,0,0,0,10,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/29/25,1405,EGG & CHEESE ON BISCUIT,3,3,0,0,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/29/25,188,$1.00 WATER 16.9oz,10,0,0,0,0,10,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/29/25,700,ALC MILK,1,0,0,0,0,1,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/29/25,717,ALCJUICE 4OZ $.75,32,0,0,0,0,32,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/30/25,1146,CEREAL MEAL,46,13,1,31,0,1,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/30/25,1230,BLUEBERRY MUFFIN W/ STRING CHEESE,33,8,2,23,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/30/25,1234,MANDARIN PARFAIT,5,1,1,3,0,0,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/30/25,1310,ALC BREAKFAST ENTREE,9,0,0,0,0,9,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/30/25,188,$1.00 WATER 16.9oz,7,0,0,0,0,7,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/30/25,700,ALC MILK,1,0,0,0,0,1,0,0,0,0,0,0,0
breakfast,18,SPRING_HILL_ELEMENTARY,5/30/25,717,ALCJUICE 4OZ $.75,44,0,0,0,0,44,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/1/25,1146,CEREAL MEAL,18,2,0,16,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/1/25,1164,BAGEL W/CREAM CHEESE,7,3,0,4,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/1/25,1170,MINI PANCAKES,18,2,0,16,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/1/25,1236,STRAWBERRY PARFAIT,7,0,0,6,1,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/1/25,1310,ALC BREAKFAST ENTREE,19,0,0,0,0,19,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/1/25,1405,EGG & CHEESE ON BISCUIT,6,2,0,4,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/1/25,1406,TURKEY & CHEESE ON BISCUIT,1,0,0,1,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/1/25,1421,BLUEBERRY BREAD W/ STRING CHEESE,8,1,0,7,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/1/25,188,$1.00 WATER 16.9oz,34,0,0,0,0,34,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/1/25,600,ALC VEGETABLE/FRUIT,1,0,0,0,0,1,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/1/25,700,ALC MILK,1,0,0,0,0,1,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/1/25,717,ALCJUICE 4OZ $.75,15,0,0,0,0,15,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/1/25,860,NUTRIGRAIN BARS -,6,0,0,0,0,6,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/2/25,1146,CEREAL MEAL,21,2,1,18,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/2/25,1164,BAGEL W/CREAM CHEESE,16,2,0,14,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/2/25,1170,MINI PANCAKES,17,1,0,16,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/2/25,1236,STRAWBERRY PARFAIT,4,1,0,3,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/2/25,1310,ALC BREAKFAST ENTREE,22,0,0,0,0,22,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/2/25,1405,EGG & CHEESE ON BISCUIT,2,0,0,2,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/2/25,1421,BLUEBERRY BREAD W/ STRING CHEESE,13,4,0,9,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/2/25,151,CEREAL/ NO MILK,1,0,0,0,0,1,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/2/25,188,$1.00 WATER 16.9oz,31,0,0,0,0,31,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/2/25,600,ALC VEGETABLE/FRUIT,2,0,0,0,0,2,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/2/25,700,ALC MILK,1,0,0,0,0,1,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/2/25,717,ALCJUICE 4OZ $.75,16,0,0,0,0,16,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/2/25,860,NUTRIGRAIN BARS -,10,0,0,0,0,10,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/5/25,1146,CEREAL MEAL,17,1,0,16,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/5/25,1164,BAGEL W/CREAM CHEESE,14,6,0,8,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/5/25,1170,MINI PANCAKES,17,2,0,15,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/5/25,1236,STRAWBERRY PARFAIT,6,0,0,5,1,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/5/25,1310,ALC BREAKFAST ENTREE,21,0,0,0,0,21,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/5/25,1421,BLUEBERRY BREAD W/ STRING CHEESE,14,4,0,10,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/5/25,188,$1.00 WATER 16.9oz,29,0,0,0,0,29,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/5/25,600,ALC VEGETABLE/FRUIT,3,0,0,0,0,3,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/5/25,717,ALCJUICE 4OZ $.75,30,0,0,0,0,30,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/5/25,860,NUTRIGRAIN BARS -,9,0,0,0,0,9,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/6/25,1146,CEREAL MEAL,16,1,0,15,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/6/25,1164,BAGEL W/CREAM CHEESE,13,1,0,12,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/6/25,1170,MINI PANCAKES,14,2,0,12,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/6/25,1227,TURKEY SAUSAGE ON BISCUIT,4,0,0,4,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/6/25,1228,BISCUIT & JELLY,3,1,0,2,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/6/25,1236,STRAWBERRY PARFAIT,6,2,0,4,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/6/25,1310,ALC BREAKFAST ENTREE,16,0,0,0,0,16,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/6/25,1421,BLUEBERRY BREAD W/ STRING CHEESE,12,3,0,9,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/6/25,188,$1.00 WATER 16.9oz,29,0,0,0,0,29,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/6/25,600,ALC VEGETABLE/FRUIT,2,0,0,0,0,2,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/6/25,700,ALC MILK,2,0,0,0,0,2,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/6/25,717,ALCJUICE 4OZ $.75,20,0,0,0,0,20,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/6/25,860,NUTRIGRAIN BARS -,13,0,0,0,0,13,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/7/25,1146,CEREAL MEAL,23,2,0,21,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/7/25,1158,MANAGER'S CHOICE,8,2,0,6,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/7/25,1164,BAGEL W/CREAM CHEESE,8,4,0,4,0,0,0,0,0,0,0,0,0
breakfast,20,LANGLEY_HIGH,5/7/25,1170,MINI PANCAKES,14,1,0,13,0,0,0,0,0,0,0,0,0
