school_name,name,total_offered,total_left_over,net_consumption_rate
Wakefield Forest Elementary,Banana (Each),37,30,18.91891891891892
Wakefield Forest Elementary,Fat Free Unflavored Shelf-Stable Milk (Each),60,57,5.0
Waples Mill Elementary,Banana (Each),12,0,100.0
Waples Mill Elementary,Orange (1/4 cup),6,0,100.0
Waples Mill Elementary,Honey Cheerios Cereal (Each),225,7,96.88888888888889
Waples Mill Elementary,Chicken & Biscuit Sandwich (Sandwich),55,2,96.36363636363636
Waples Mill Elementary,Chicken Tenders (3 tenders),27,1,96.29629629629629
Waples Mill Elementary,Cinnamon Chex Cereal (Each),93,10,89.24731182795699
Waples Mill Elementary,1% White Milk (Each),146,16,89.04109589041096
Waples Mill Elementary,Mini Maple Pancakes (Package),218,26,88.07339449541286
Waples Mill Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",110,15,86.36363636363636
Waples Mill Elementary,Fat Free White Milk (Each),130,23,82.3076923076923
Waples Mill Elementary,Blueberry Chex Cereal (Each),92,19,79.34782608695652
Waples Mill Elementary,Bagel (Bagel),76,16,78.94736842105263
Waples Mill Elementary,Apple Juice (Each),662,146,77.94561933534743
Waples Mill Elementary,Turkey Sausage Breakfast Biscuit (Sandwich),26,6,76.92307692307693
Waples Mill Elementary,Orange Tangerine Juice (Each),304,72,76.31578947368422
Waples Mill Elementary,1% Unflavored Shelf-Stable Milk (Each),75,21,72.0
Waples Mill Elementary,Red Delicious Apple (Each - serving),55,16,70.9090909090909
Waples Mill Elementary,Cream Cheese (Each),76,24,68.42105263157895
Waples Mill Elementary,Biscuit (Biscuit),5,2,60.0
Waples Mill Elementary,Orange (6 Slices per 1/2 cup),85,35,58.82352941176471
Waples Mill Elementary,Natural Grape Jam (Packet),51,23,54.90196078431373
Waples Mill Elementary,Fat Free Unflavored Shelf-Stable Milk (Each),22,10,54.54545454545454
Waples Mill Elementary,Strawberry Parfait (Parfait),40,19,52.5
Waples Mill Elementary,Mandarin Orange Parfait (Parfait),82,39,52.4390243902439
Waples Mill Elementary,Applesauce (1/2 Cup),0,0,0.0
Waples Mill Elementary,Blueberry Muffin Top (Muffin Top),0,0,0.0
Waples Mill Elementary,Chilled Peaches (1/2 cup (drained)),0,0,0.0
Waples Mill Elementary,Chilled Pineapple (1/2 cup),0,0,0.0
Waples Mill Elementary,Egg and American Cheese on Biscuit (Sandwich),4,4,0.0
Waples Mill Elementary,Orange Slices (3 slices per 1/4 cup),0,0,0.0
Waples Mill Elementary,Orange Slices (6 Slices per 1/2 cup),0,0,0.0
Waples Mill Elementary,String Cheese (1 Stick),0,0,0.0
Washington Mill Elementary,Apple Cinnamon Bread (Grain for entree) (1 square),12,0,100.0
Washington Mill Elementary,Apple Slices (3 slices per 1/4 cup),67,0,100.0
Washington Mill Elementary,"Apple Slices (3 slices, 1/4 cup)",18,0,100.0
Washington Mill Elementary,Applesauce (1/2 Cup),70,0,100.0
Washington Mill Elementary,"Applesauce, IW, Cinnamon. Unsweetened, Shelf-Stable (SUB) (Each)",59,0,100.0
Washington Mill Elementary,Bagel (Bagel),1263,0,100.0
Washington Mill Elementary,Banana (Each),210,0,100.0
Washington Mill Elementary,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",563,0,100.0
Washington Mill Elementary,Blueberry Bread (1 square),612,0,100.0
Washington Mill Elementary,Blueberry Chex Cereal (Each),572,0,100.0
Washington Mill Elementary,Blueberry Muffin Top (Muffin Top),207,0,100.0
Washington Mill Elementary,Chilled Mandarin Oranges (1/2 cup (drained)),54,0,100.0
Washington Mill Elementary,Chilled Peaches (1/2 cup (drained)),85,0,100.0
Washington Mill Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",656,0,100.0
Washington Mill Elementary,Cream Cheese (Each),1167,0,100.0
Washington Mill Elementary,Honey Cheerios Cereal (Each),603,0,100.0
Washington Mill Elementary,Natural Breakfast Syrup (Each),100,0,100.0
Washington Mill Elementary,Natural Grape Jam (Packet),133,0,100.0
Washington Mill Elementary,Orange Slices (3 slices per 1/4 cup),65,0,100.0
Washington Mill Elementary,Orange Tangerine Juice (Each),2558,0,100.0
Washington Mill Elementary,Strawberry Parfait (Parfait),45,0,100.0
Washington Mill Elementary,String Cheese (1 Stick),365,0,100.0
Washington Mill Elementary,Mini Maple Pancakes (Package),1748,3,99.8283752860412
Washington Mill Elementary,Apple Juice (Each),3837,59,98.4623403700808
Washington Mill Elementary,Cinnamon Chex Cereal (Each),688,14,97.96511627906976
Washington Mill Elementary,1% White Milk (Each),1386,114,91.77489177489177
Washington Mill Elementary,Mandarin Orange Parfait (Parfait),98,10,89.79591836734694
Washington Mill Elementary,Red Delicious Apple (Each - serving),256,28,89.0625
Washington Mill Elementary,Fat Free White Milk (Each),341,49,85.63049853372434
Waynewood Elementary,Egg and American Cheese on English Muffin (Sandwich),10,0,100.0
Waynewood Elementary,Apple Juice (Each),895,62,93.07262569832402
Waynewood Elementary,Blueberry Bread (1 square),30,3,90.0
Waynewood Elementary,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",6,1,83.33333333333334
Waynewood Elementary,Cream Cheese (Each),130,24,81.53846153846153
Waynewood Elementary,Bagel (Bagel),240,48,80.0
Waynewood Elementary,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",30,7,76.66666666666667
Waynewood Elementary,Chicken & Biscuit Sandwich (Sandwich),60,15,75.0
Waynewood Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",175,44,74.85714285714286
Waynewood Elementary,Natural Breakfast Syrup (Each),75,20,73.33333333333333
Waynewood Elementary,Mini Maple Pancakes (Package),628,168,73.24840764331209
Waynewood Elementary,Apple Cinnamon Bread (Grain for entree) (1 square),77,24,68.83116883116884
Waynewood Elementary,Orange Tangerine Juice (Each),865,274,68.32369942196533
Waynewood Elementary,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),20,7,65.0
Waynewood Elementary,Honey Cheerios Cereal (Each),217,77,64.51612903225806
Waynewood Elementary,Banana (Each),100,40,60.0
Waynewood Elementary,Turkey Sausage Breakfast Biscuit (Sandwich),10,4,60.0
Waynewood Elementary,Blueberry Chex Cereal (Each),190,83,56.315789473684205
Waynewood Elementary,String Cheese (1 Stick),90,40,55.55555555555556
Waynewood Elementary,Red Delicious Apple (Each - serving),178,81,54.49438202247191
Waynewood Elementary,Natural Grape Jam (Packet),65,30,53.84615384615385
Waynewood Elementary,Strawberry Parfait (Parfait),45,22,51.11111111111111
Waynewood Elementary,Cinnamon Chex Cereal (Each),170,85,50.0
Waynewood Elementary,1% Unflavored Shelf-Stable Milk (Each),84,43,48.80952380952381
Waynewood Elementary,Fat Free White Milk (Each),136,72,47.05882352941176
Waynewood Elementary,Mandarin Orange Parfait (Parfait),75,44,41.333333333333336
Waynewood Elementary,1% White Milk (Each),727,431,40.715268225584595
Waynewood Elementary,Biscuit (Biscuit),5,3,40.0
Waynewood Elementary,Blueberry Muffin Top (Muffin Top),40,24,40.0
Waynewood Elementary,Egg and American Cheese on Biscuit (Sandwich),40,24,40.0
Waynewood Elementary,Golden Delicious Apple (Each),170,103,39.411764705882355
Waynewood Elementary,Orange (6 Slices per 1/2 cup),10,8,20.0
West Potomac High,Biscuit (Biscuit),490,37,92.44897959183673
West Potomac High,Turkey Sausage Breakfast Biscuit (Sandwich),490,37,92.44897959183673
West Potomac High,Egg and American Cheese on Biscuit (Sandwich),260,22,91.53846153846153
West Potomac High,Apple Juice (Each),1600,147,90.8125
West Potomac High,Mini Maple Pancakes (Package),450,47,89.55555555555556
West Potomac High,Mandarin Orange Parfait (Parfait),355,38,89.29577464788733
West Potomac High,Blueberry Bread (1 square),558,69,87.63440860215054
West Potomac High,Orange Tangerine Juice (Each),2900,375,87.06896551724138
West Potomac High,Chicken & Biscuit Sandwich (Sandwich),492,64,86.99186991869918
West Potomac High,Natural Breakfast Syrup (Each),190,25,86.8421052631579
West Potomac High,Bagel (Bagel),290,39,86.55172413793103
West Potomac High,Cream Cheese (Each),290,39,86.55172413793103
West Potomac High,String Cheese (1 Stick),650,117,82.0
West Potomac High,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",390,89,77.17948717948718
West Potomac High,Natural Grape Jam (Packet),470,117,75.1063829787234
West Potomac High,Banana (Each),2810,732,73.95017793594306
West Potomac High,Red Delicious Apple (Each - serving),1650,469,71.57575757575756
West Potomac High,Honey Cheerios Cereal (Each),650,198,69.53846153846153
West Potomac High,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",725,229,68.41379310344827
West Potomac High,Strawberry Parfait (Parfait),188,62,67.02127659574468
West Potomac High,Cinnamon Chex Cereal (Each),510,181,64.50980392156863
West Potomac High,1% White Milk (Each),3299,1632,50.53046377690209
West Potomac High,Blueberry Chex Cereal (Each),175,124,29.142857142857142
West Potomac High,Fat Free White Milk (Each),440,364,17.272727272727273
West Potomac High,Orange (6 Slices per 1/2 cup),0,0,0.0
West Springfield Elementary,Apple Cinnamon Bread (Grain for entree) (1 square),2,0,100.0
West Springfield Elementary,Cherry Vanilla Yogurt (Container),4,0,100.0
West Springfield Elementary,Mini Maple Waffles (Package),20,0,100.0
West Springfield Elementary,Bagel (Bagel),30,2,93.33333333333333
West Springfield Elementary,Blueberry Muffin Top (Muffin Top),12,1,91.66666666666666
West Springfield Elementary,Mini Maple Pancakes (Package),292,25,91.43835616438356
West Springfield Elementary,Cream Cheese (Each),22,2,90.9090909090909
West Springfield Elementary,Honey Cheerios Cereal (Each),184,17,90.76086956521739
West Springfield Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",108,13,87.96296296296296
West Springfield Elementary,Apple Juice (Each),884,176,80.09049773755656
West Springfield Elementary,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",70,14,80.0
West Springfield Elementary,Chicken & Biscuit Sandwich (Sandwich),42,9,78.57142857142857
West Springfield Elementary,Assorted  4 oz Yogurt (Container),4,1,75.0
West Springfield Elementary,String Cheese (1 Stick),111,28,74.77477477477478
West Springfield Elementary,Blueberry Bread (1 square),37,10,72.97297297297297
West Springfield Elementary,Cinnamon Chex Cereal (Each),176,60,65.9090909090909
West Springfield Elementary,Orange Tangerine Juice (Each),512,180,64.84375
West Springfield Elementary,Turkey Sausage Breakfast Biscuit (Sandwich),17,8,52.94117647058824
West Springfield Elementary,Blueberry Chex Cereal (Each),91,44,51.64835164835166
West Springfield Elementary,Roasted Sunflower Seeds (Package),21,11,47.61904761904761
West Springfield Elementary,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),72,38,47.22222222222222
West Springfield Elementary,Egg and American Cheese on English Muffin (Sandwich),22,12,45.45454545454545
West Springfield Elementary,Strawberry Parfait (Parfait),17,11,35.294117647058826
West Springfield Elementary,Applesauce (1/2 Cup),6,4,33.33333333333333
West Springfield Elementary,Red Delicious Apple (Each - serving),164,110,32.926829268292686
West Springfield Elementary,Egg and American Cheese on Biscuit (Sandwich),32,26,18.75
West Springfield Elementary,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",6,5,16.666666666666664
West Springfield Elementary,Banana (Each),138,116,15.942028985507244
West Springfield Elementary,Orange (6 Slices per 1/2 cup),275,232,15.636363636363637
West Springfield Elementary,Natural Grape Jam (Packet),38,33,13.157894736842104
West Springfield Elementary,1% White Milk (Each),744,692,6.989247311827956
West Springfield Elementary,1% Unflavored Shelf-Stable Milk (Each),34,32,5.88235294117647
West Springfield Elementary,Mandarin Orange Parfait (Parfait),58,55,5.172413793103448
West Springfield Elementary,Fat Free White Milk (Each),537,519,3.35195530726257
West Springfield Elementary,Orange (1/4 cup),2,2,0.0
West Springfield Elementary,Orange Slices (3 slices per 1/4 cup),6,6,0.0
West Springfield Elementary,Orange Slices (6 Slices per 1/2 cup),2,2,0.0
West Springfield High,Blueberry Bread (1oz Grain (1/64 Baked Pan)),33,0,100.0
West Springfield High,Apple Juice (Each),2630,183,93.04182509505704
West Springfield High,Strawberry Smoothie (8oz portion),123,9,92.6829268292683
West Springfield High,Turkey Sausage Breakfast Biscuit (Sandwich),68,5,92.64705882352942
West Springfield High,Turkey & Cheese on Biscuit (Sandwich),50,4,92.0
West Springfield High,Egg and American Cheese on Bagel (Sandwich),35,3,91.42857142857143
West Springfield High,Mini Maple Pancakes (Package),868,84,90.32258064516128
West Springfield High,String Cheese (1 Stick),92,9,90.21739130434783
West Springfield High,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",239,24,89.9581589958159
West Springfield High,Apple Slices (3 slices per 1/4 cup),437,48,89.01601830663616
West Springfield High,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),59,9,84.7457627118644
West Springfield High,Chicken & Biscuit Sandwich (Sandwich),210,34,83.80952380952381
West Springfield High,Cream Cheese (Each),1108,183,83.48375451263537
West Springfield High,Bagel (Bagel),1108,185,83.30324909747291
West Springfield High,Granola (1/4 cup),68,12,82.35294117647058
West Springfield High,Orange Tangerine Juice (Each),832,168,79.8076923076923
West Springfield High,Mandarin Orange Parfait (Parfait),39,8,79.48717948717949
West Springfield High,Strawberry Parfait (Parfait),158,33,79.11392405063292
West Springfield High,Banana (Each),228,52,77.19298245614034
West Springfield High,Egg and American Cheese on Biscuit (Sandwich),98,26,73.46938775510205
West Springfield High,Blueberry Chex Cereal (Each),134,49,63.43283582089553
West Springfield High,Cinnamon Chex Cereal (Each),142,53,62.676056338028175
West Springfield High,Honey Cheerios Cereal (Each),169,67,60.35502958579882
West Springfield High,Natural Breakfast Syrup (Each),826,354,57.14285714285714
West Springfield High,1% White Milk (Each),1050,455,56.666666666666664
West Springfield High,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",47,22,53.191489361702125
West Springfield High,Blueberry Parfait (Parfait),2,1,50.0
West Springfield High,Natural Blackberry Jam (Packet),10,5,50.0
West Springfield High,Natural Grape Jam (Packet),200,109,45.5
West Springfield High,Fat Free White Milk (Each),1050,950,9.523809523809524
Westbriar Elementary,Apple Cinnamon Bread (Grain for entree) (1 square),85,0,100.0
Westbriar Elementary,Biscuit (Biscuit),3,0,100.0
Westbriar Elementary,Blueberry Bread (1 square),85,0,100.0
Westbriar Elementary,Chicken & Biscuit Sandwich (Sandwich),12,0,100.0
Westbriar Elementary,Egg and American Cheese on Biscuit (Sandwich),22,0,100.0
Westbriar Elementary,Mandarin Orange Parfait (Parfait),40,0,100.0
Westbriar Elementary,Natural Grape Jam (Packet),16,0,100.0
Westbriar Elementary,Strawberry Parfait (Parfait),43,0,100.0
Westbriar Elementary,Turkey Sausage Breakfast Biscuit (Sandwich),35,0,100.0
Westbriar Elementary,Red Delicious Apple (Each - serving),210,17,91.9047619047619
Westbriar Elementary,Mini Maple Pancakes (Package),192,20,89.58333333333334
Westbriar Elementary,Natural Breakfast Syrup (Each),25,3,88.0
Westbriar Elementary,Banana (Each),162,20,87.65432098765432
Westbriar Elementary,Cream Cheese (Each),15,2,86.66666666666667
Westbriar Elementary,Natural Blackberry Jam (Packet),15,2,86.66666666666667
Westbriar Elementary,Orange Tangerine Juice (Each),415,63,84.81927710843374
Westbriar Elementary,Apple Juice (Each),395,69,82.53164556962025
Westbriar Elementary,String Cheese (1 Stick),146,31,78.76712328767124
Westbriar Elementary,Bagel (Bagel),20,7,65.0
Westbriar Elementary,Cinnamon Chex Cereal (Each),140,50,64.28571428571429
Westbriar Elementary,Honey Cheerios Cereal (Each),165,64,61.212121212121204
Westbriar Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",150,59,60.66666666666667
Westbriar Elementary,Blueberry Chex Cereal (Each),160,63,60.62499999999999
Westbriar Elementary,Fat Free White Milk (Each),190,78,58.94736842105262
Westbriar Elementary,1% White Milk (Each),190,79,58.42105263157895
Westbriar Elementary,Applesauce (1/2 Cup),0,0,0.0
Westbriar Elementary,Chilled Peaches (1/2 cup (drained)),0,0,0.0
Westbriar Elementary,Chilled Pineapple (1/2 cup),0,0,0.0
Westbriar Elementary,Orange Slices (3 slices per 1/4 cup),0,0,0.0
Westbriar Elementary,Orange Slices (6 Slices per 1/2 cup),0,0,0.0
Westgate Elementary,Apple Cinnamon Bread (Grain for entree) (1 square),8,0,100.0
Westgate Elementary,Biscuit (Biscuit),8,0,100.0
Westgate Elementary,Blueberry Bread (1 square),15,0,100.0
Westgate Elementary,Chilled Peaches (1/2 cup (drained)),18,0,100.0
Westgate Elementary,Egg and American Cheese on Bagel (Sandwich),12,0,100.0
Westgate Elementary,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",2,0,100.0
Westgate Elementary,Whole Strawberries (1/2 cup thawed),26,0,100.0
Westgate Elementary,"Lactose Free, White Milk (Each)",41,1,97.5609756097561
Westgate Elementary,Orange Slices (3 slices per 1/4 cup),72,3,95.83333333333334
Westgate Elementary,Chilled Mandarin Oranges (1/2 cup (drained)),152,7,95.39473684210526
Westgate Elementary,Chicken & Biscuit Sandwich (Sandwich),86,4,95.34883720930233
Westgate Elementary,Applesauce (1/2 Cup),63,3,95.23809523809523
Westgate Elementary,IW Applesauce Cup (Each),20,1,95.0
Westgate Elementary,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",31,2,93.54838709677419
Westgate Elementary,Turkey Sausage Breakfast Biscuit (Sandwich),28,2,92.85714285714286
Westgate Elementary,Egg and American Cheese on English Muffin (Sandwich),36,3,91.66666666666666
Westgate Elementary,Mini Maple Pancakes (Package),999,87,91.29129129129129
Westgate Elementary,Egg and American Cheese on Biscuit (Sandwich),47,5,89.36170212765957
Westgate Elementary,Pumpkin Bread (1 square),128,19,85.15625
Westgate Elementary,Banana (Each),211,37,82.46445497630332
Westgate Elementary,Red Seedless Grapes (16 grapes per 1/2 cup),66,12,81.81818181818183
Westgate Elementary,1% White Milk (Each),853,176,79.36694021101994
Westgate Elementary,Apple Slices (3 slices per 1/4 cup),25,6,76.0
Westgate Elementary,Natural Breakfast Syrup (Each),58,14,75.86206896551724
Westgate Elementary,Orange (6 Slices per 1/2 cup),167,45,73.05389221556887
Westgate Elementary,Honey Cheerios Cereal (Each),547,155,71.66361974405851
Westgate Elementary,Cream Cheese (Each),98,28,71.42857142857143
Westgate Elementary,Blueberry Muffin Top (Muffin Top),49,15,69.38775510204081
Westgate Elementary,Bagel (Bagel),85,27,68.23529411764706
Westgate Elementary,Blueberry Chex Cereal (Each),370,119,67.83783783783784
Westgate Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",611,200,67.26677577741408
Westgate Elementary,Hot Turkey & Cheese (sandwich),12,4,66.66666666666666
Westgate Elementary,Apple Juice (Each),2520,873,65.35714285714286
Westgate Elementary,Cinnamon Chex Cereal (Each),408,152,62.745098039215684
Westgate Elementary,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",125,48,61.6
Westgate Elementary,String Cheese (1 Stick),236,91,61.440677966101696
Westgate Elementary,Red Delicious Apple (Each - serving),345,137,60.28985507246377
Westgate Elementary,Mandarin Orange Parfait (Parfait),47,19,59.57446808510638
Westgate Elementary,Strawberry Parfait (Parfait),29,14,51.724137931034484
Westgate Elementary,Fat Free White Milk (Each),265,134,49.43396226415094
Westgate Elementary,Natural Grape Jam (Packet),183,108,40.98360655737705
Westgate Elementary,Orange Tangerine Juice (Each),1690,1082,35.976331360946745
Westgate Elementary,"Parfait, Triple Berry (Parfait)",82,53,35.36585365853659
Westgate Elementary,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",6,4,33.33333333333333
Westlawn Elementary,Applesauce (1/2 Cup),90,0,100.0
Westlawn Elementary,Biscuit (Biscuit),116,0,100.0
Westlawn Elementary,Blueberry Bread (1 square),240,0,100.0
Westlawn Elementary,Chilled Peaches (1/2 cup (drained)),180,0,100.0
Westlawn Elementary,Chilled Pineapple (1/2 cup),120,0,100.0
Westlawn Elementary,Egg and American Cheese on Bagel (Sandwich),38,0,100.0
Westlawn Elementary,"Lactose Free, White Milk (Each)",20,0,100.0
Westlawn Elementary,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",1,0,100.0
Westlawn Elementary,Natural Grape Jam (Packet),116,0,100.0
Westlawn Elementary,Orange Slices (3 slices per 1/4 cup),119,0,100.0
Westlawn Elementary,Blueberry Muffin Top (Muffin Top),320,5,98.4375
Westlawn Elementary,Mini Maple Pancakes (Package),2913,152,94.78201167181601
Westlawn Elementary,Orange Tangerine Juice (Each),3047,163,94.6504758779127
Westlawn Elementary,Apple Juice (Each),4334,248,94.27780341485925
Westlawn Elementary,Chicken & Biscuit Sandwich (Sandwich),192,13,93.22916666666666
Westlawn Elementary,Turkey Sausage Breakfast Biscuit (Sandwich),478,43,91.0041841004184
Westlawn Elementary,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",516,52,89.92248062015504
Westlawn Elementary,Bagel (Bagel),566,63,88.86925795053003
Westlawn Elementary,Egg and American Cheese on Biscuit (Sandwich),350,39,88.85714285714286
Westlawn Elementary,Honey Cheerios Cereal (Each),335,39,88.35820895522389
Westlawn Elementary,Cream Cheese (Each),516,63,87.79069767441861
Westlawn Elementary,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",192,25,86.97916666666666
Westlawn Elementary,Strawberry Parfait (Parfait),245,33,86.53061224489797
Westlawn Elementary,Mandarin Orange Parfait (Parfait),390,55,85.8974358974359
Westlawn Elementary,Blueberry Chex Cereal (Each),305,52,82.95081967213115
Westlawn Elementary,Banana (Each),556,95,82.91366906474819
Westlawn Elementary,Red Delicious Apple (Each - serving),410,87,78.78048780487805
Westlawn Elementary,Cinnamon Chex Cereal (Each),260,60,76.92307692307693
Westlawn Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",245,59,75.91836734693878
Westlawn Elementary,1% White Milk (Each),1995,535,73.1829573934837
Westlawn Elementary,String Cheese (1 Stick),400,117,70.75
Westlawn Elementary,Orange (6 Slices per 1/2 cup),310,106,65.80645161290323
Westlawn Elementary,1% Unflavored Shelf-Stable Milk (Each),80,29,63.74999999999999
Westlawn Elementary,Fat Free White Milk (Each),407,234,42.50614250614251
Weyanoke Elementary,"Bread, Hamburger Bun (Bun)",121,0,100.0
Weyanoke Elementary,Chicken & Biscuit Sandwich (Sandwich),216,0,100.0
Weyanoke Elementary,Chilled Mandarin Oranges (1/2 cup (drained)),151,0,100.0
Weyanoke Elementary,Chilled Peaches (1/2 cup (drained)),123,0,100.0
Weyanoke Elementary,"Egg, Hard Boiled, Bulk pouch (Each)",15,0,100.0
Weyanoke Elementary,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",10,0,100.0
Weyanoke Elementary,Oat Milk (Each),2,0,100.0
Weyanoke Elementary,Orange Slices (3 slices per 1/4 cup),113,0,100.0
Weyanoke Elementary,Turkey Sausage Breakfast Biscuit (Sandwich),36,0,100.0
Weyanoke Elementary,Whole Strawberries (1/2 cup thawed),37,0,100.0
Weyanoke Elementary,Whole Wheat Dinner Roll (2 rolls),44,0,100.0
Weyanoke Elementary,IW Applesauce Cup (Each),211,2,99.0521327014218
Weyanoke Elementary,Chicken Tenders (3 tenders),295,7,97.6271186440678
Weyanoke Elementary,Bagel (Bagel),654,19,97.09480122324159
Weyanoke Elementary,Apple Juice (Each),3518,129,96.33314383172257
Weyanoke Elementary,"Bread, English Muffin, WG (Each)",134,7,94.77611940298507
Weyanoke Elementary,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),419,30,92.84009546539379
Weyanoke Elementary,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",137,10,92.7007299270073
Weyanoke Elementary,Honey Cheerios Cereal (Each),596,64,89.26174496644296
Weyanoke Elementary,Blueberry Chex Cereal (Each),545,61,88.80733944954129
Weyanoke Elementary,Banana (Each),321,36,88.78504672897196
Weyanoke Elementary,Apple Cinnamon Bread (Grain for entree) (1 square),123,16,86.99186991869918
Weyanoke Elementary,Mini Maple Pancakes (Package),2602,347,86.66410453497309
Weyanoke Elementary,Blueberry Parfait (Parfait),49,7,85.71428571428571
Weyanoke Elementary,Applesauce (1/2 Cup),92,14,84.78260869565217
Weyanoke Elementary,"Parfait, Triple Berry (Parfait)",83,13,84.33734939759037
Weyanoke Elementary,"Lactose Free, White Milk (Each)",51,8,84.31372549019608
Weyanoke Elementary,Mini Maple Waffles (Package),120,20,83.33333333333334
Weyanoke Elementary,Peach Parfait (Parfait),6,1,83.33333333333334
Weyanoke Elementary,Cream Cheese (Each),654,110,83.18042813455658
Weyanoke Elementary,1% White Milk (Each),2880,510,82.29166666666666
Weyanoke Elementary,Cinnamon Chex Cereal (Each),840,155,81.54761904761905
Weyanoke Elementary,Fat Free White Milk (Each),215,42,80.46511627906978
Weyanoke Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",939,184,80.40468583599574
Weyanoke Elementary,Natural Grape Jam (Packet),301,62,79.40199335548172
Weyanoke Elementary,Egg and American Cheese on English Muffin (Sandwich),92,19,79.34782608695652
Weyanoke Elementary,Orange Tangerine Juice (Each),3436,937,72.72991850989523
Weyanoke Elementary,Strawberry Parfait (Parfait),11,3,72.72727272727273
Weyanoke Elementary,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",185,51,72.43243243243244
Weyanoke Elementary,Egg and American Cheese on Bagel (Sandwich),238,68,71.42857142857143
Weyanoke Elementary,Golden Delicious Apple (Each),464,137,70.47413793103449
Weyanoke Elementary,Mandarin Orange Parfait (Parfait),68,22,67.64705882352942
Weyanoke Elementary,Orange (6 Slices per 1/2 cup),382,130,65.96858638743456
Weyanoke Elementary,Natural Breakfast Syrup (Each),1865,638,65.79088471849866
Weyanoke Elementary,String Cheese (1 Stick),153,54,64.70588235294117
White Oaks Elementary,Applesauce (1/2 Cup),67,0,100.0
White Oaks Elementary,Blueberry Bread (1oz Grain (1/64 Baked Pan)),30,0,100.0
White Oaks Elementary,Bottled Water (Bottle),3,0,100.0
White Oaks Elementary,Chilled Mandarin Oranges (1/2 cup (drained)),14,0,100.0
White Oaks Elementary,Chilled Peaches (1/2 cup (drained)),115,0,100.0
White Oaks Elementary,Chilled Pineapple (1/2 cup),83,0,100.0
White Oaks Elementary,"Lactose Free, White Milk (Each)",21,0,100.0
White Oaks Elementary,Orange Slices (3 slices per 1/4 cup),86,0,100.0
White Oaks Elementary,Strawberry & Banana Yogurt Power Pack (Power Packs),4,0,100.0
White Oaks Elementary,Banana (Each),125,4,96.8
White Oaks Elementary,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),80,3,96.25
White Oaks Elementary,Apple Juice (Each),1818,112,93.83938393839384
White Oaks Elementary,Bagel (Bagel),51,4,92.15686274509804
White Oaks Elementary,Blueberry Muffin Top (Muffin Top),102,8,92.15686274509804
White Oaks Elementary,Cream Cheese (Each),51,4,92.15686274509804
White Oaks Elementary,Turkey Sausage Breakfast Biscuit (Sandwich),98,8,91.83673469387756
White Oaks Elementary,Mini Maple Pancakes (Package),1017,91,91.05211406096362
White Oaks Elementary,1% White Milk (Each),680,62,90.88235294117646
White Oaks Elementary,Egg and American Cheese on Biscuit (Sandwich),30,3,90.0
White Oaks Elementary,Golden Delicious Apple (Each),20,2,90.0
White Oaks Elementary,Chicken & Biscuit Sandwich (Sandwich),210,32,84.76190476190476
White Oaks Elementary,Red Delicious Apple (Each - serving),240,46,80.83333333333333
White Oaks Elementary,Mandarin Orange Parfait (Parfait),107,21,80.37383177570094
White Oaks Elementary,Blueberry Bread (1 square),140,31,77.85714285714286
White Oaks Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",320,71,77.8125
White Oaks Elementary,Honey Cheerios Cereal (Each),435,107,75.40229885057471
